materials,names,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_8,spectrum_9,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31
5,Plastic,0.038224712,0.02423852,0.051105835,0.03321843,0.023451025,0.029251454,0.023401674,0.038972795,0.029024797,0.02893673,0.03275504,0.030412903,0.028760975,0.029123453,0.027393496,0.03800661,0.043095272,0.036638174,0.032299377,0.04272803,0.023331476,0.038989387,0.027657477,0.0445941,0.035525702,0.04402473,0.029895287,0.040298305,0.048736945,0.039558087,0.039463222,0.022702137
5,Plastic,0.038144168,0.024225691,0.051011406,0.03316369,0.023427656,0.02922608,0.02338408,0.038889993,0.028952036,0.028932374,0.032691263,0.03035768,0.028738726,0.029114712,0.02734982,0.03793279,0.04299501,0.03655944,0.032253418,0.042641554,0.023306986,0.038906377,0.02763172,0.044521283,0.03547703,0.043892037,0.029837,0.040241517,0.04863294,0.039485548,0.039370563,0.022684988
5,Plastic,0.03585451,0.023239974,0.047985826,0.03147505,0.022378312,0.027883755,0.022368148,0.036694773,0.027309302,0.027756862,0.030951194,0.028776743,0.027409844,0.027904749,0.025965948,0.035858914,0.04052352,0.034589034,0.030647976,0.0401025,0.02231069,0.036593627,0.026290953,0.041911747,0.03354063,0.04105302,0.028194856,0.038126044,0.045735393,0.037269726,0.036978453,0.021652
5,Plastic,0.036361635,0.023507461,0.04868758,0.031870596,0.022635624,0.028219791,0.022616075,0.037195355,0.027672302,0.028086254,0.03135143,0.029136779,0.027745092,0.028237632,0.026284562,0.036335018,0.041086163,0.035043184,0.031025374,0.040670123,0.02256517,0.03711059,0.026615242,0.0425164,0.033997152,0.041655928,0.028564434,0.038642943,0.046390597,0.037780914,0.037501372,0.021908782
5,Plastic,0.037189044,0.023919014,0.0498174,0.032496586,0.023048352,0.028760755,0.02301757,0.037995536,0.028247286,0.028602362,0.03199336,0.029714534,0.028286602,0.028756592,0.02679798,0.037100315,0.041967154,0.0357483,0.031633094,0.04159233,0.022959512,0.037950255,0.027142841,0.04348988,0.0347374,0.04262683,0.029157229,0.039460022,0.047447603,0.03860387,0.03835428,0.022319177
5,Plastic,0.033341344,0.021603854,0.04430615,0.029382464,0.020937726,0.025954109,0.020998675,0.034102116,0.025507169,0.025675058,0.028844815,0.026925405,0.025468841,0.02584206,0.024306864,0.033367325,0.037648946,0.032235503,0.028631303,0.037262347,0.020826649,0.033992037,0.024510942,0.038783256,0.0311088,0.038215384,0.02633497,0.035254046,0.042388216,0.034596693,0.034418024,0.020213371
5,Plastic,0.03619132,0.023109887,0.048246965,0.031609155,0.022393433,0.02785783,0.022391692,0.036936212,0.027562113,0.02753418,0.031121962,0.028959075,0.027367609,0.027714506,0.026104914,0.036067743,0.040813334,0.034791395,0.030763041,0.040447112,0.022269018,0.036905315,0.026332837,0.042149242,0.03366787,0.041620668,0.0284106,0.038162526,0.046082705,0.037479065,0.037368383,0.021649534
5,Plastic,0.03586456,0.02294709,0.0478004,0.031359233,0.022231445,0.027646534,0.022236826,0.036614284,0.027327497,0.027333643,0.03086372,0.028728573,0.02715704,0.027512122,0.025901709,0.035761297,0.040455192,0.034503933,0.030523231,0.04008333,0.022110803,0.036572002,0.026129143,0.0417687,0.033379354,0.041226353,0.028174648,0.037838344,0.045661397,0.037152354,0.037028793,0.021490682
5,Plastic,0.0375116,0.023805099,0.05007863,0.032638695,0.023062048,0.028733961,0.023028133,0.03825285,0.02851768,0.028391078,0.032177024,0.029898027,0.02824131,0.028578246,0.026933359,0.03731923,0.042288106,0.03598042,0.0317451,0.041922614,0.022935275,0.038256846,0.027169472,0.043709673,0.034850392,0.043208066,0.029370785,0.039512794,0.047799207,0.038815625,0.038736764,0.022308936
5,Plastic,0.037706755,0.023909055,0.05035005,0.03278989,0.023162073,0.02886574,0.023124434,0.038445123,0.028655231,0.028521314,0.03233139,0.030035889,0.028373308,0.028708879,0.02705588,0.03750288,0.04250126,0.036151957,0.03189094,0.042140808,0.023033433,0.03845598,0.027295994,0.043942466,0.035027657,0.04343687,0.029511793,0.03971283,0.04805159,0.039012954,0.038937617,0.02240847
5,Plastic,0.03777001,0.023955869,0.050446507,0.032845385,0.023200424,0.028917542,0.023161387,0.03851121,0.028700259,0.028580893,0.032384496,0.030083193,0.028425576,0.028768055,0.027098693,0.0375661,0.0425763,0.03621433,0.03194355,0.042213548,0.023074266,0.03852154,0.027343757,0.044026386,0.035092186,0.04350532,0.029559651,0.039790813,0.04813687,0.039081972,0.039000638,0.022448279
5,Plastic,0.036013886,0.023095245,0.048050314,0.03150099,0.022344071,0.027804213,0.022349613,0.036769766,0.027418396,0.027534125,0.03099241,0.02884376,0.027319038,0.02770667,0.026011737,0.035915997,0.040622685,0.034645773,0.030665211,0.04025871,0.022228697,0.036727116,0.026272185,0.041992575,0.03355984,0.041346647,0.028288472,0.038055178,0.045865428,0.03732787,0.037167422,0.021612272
5,Plastic,0.03652813,0.023390101,0.048777923,0.03191031,0.022618087,0.028166847,0.022612832,0.03728388,0.02778319,0.027904777,0.031406317,0.029212546,0.027682615,0.028077262,0.02634036,0.03640773,0.041194607,0.03510929,0.03105906,0.040836263,0.022502705,0.03725396,0.0266161,0.042616714,0.034037385,0.041941874,0.028663872,0.038602788,0.0465366,0.037856657,0.03769441,0.021886213
5,Plastic,0.035875693,0.02303418,0.047866408,0.03139713,0.022280369,0.02772276,0.02228947,0.036633596,0.027315574,0.02746231,0.03088416,0.028746853,0.027238613,0.027632767,0.025927575,0.035787825,0.04046849,0.034522187,0.030567575,0.040105537,0.022166176,0.0365864,0.026192548,0.04183675,0.03344394,0.041170806,0.028188538,0.03792502,0.045688115,0.037192572,0.037021823,0.021550817
5,Plastic,0.0349758,0.02245259,0.046553835,0.03065262,0.021767389,0.027036814,0.02179382,0.0357217,0.026684068,0.02672168,0.03014695,0.02808982,0.026548294,0.026896793,0.025335958,0.03491134,0.0394538,0.033691805,0.029849336,0.03908647,0.021643678,0.03566089,0.025550282,0.04070326,0.032568946,0.040171858,0.027523393,0.036905333,0.044501055,0.036243103,0.036111895,0.02103007
5,Plastic,0.036215946,0.023121385,0.048280038,0.031627186,0.022405503,0.02787366,0.02240356,0.036959484,0.027578758,0.027548853,0.031140743,0.028976027,0.027383523,0.027729154,0.026120026,0.036090177,0.0408385,0.034811288,0.030780904,0.040474407,0.022280099,0.036930174,0.026348423,0.042177763,0.033689678,0.04164917,0.028427934,0.038185943,0.04611377,0.03750316,0.037393726,0.021661466
5,Plastic,0.037121918,0.023588683,0.04952927,0.032325722,0.022862086,0.028471941,0.022840891,0.037853923,0.028225658,0.028128313,0.031858437,0.029616414,0.027980914,0.028312422,0.026686303,0.036942538,0.041833285,0.035611052,0.031451866,0.041485265,0.022728294,0.037854947,0.026923247,0.043244593,0.03450008,0.042730108,0.02908302,0.039100386,0.04728483,0.038414817,0.038331546,0.022111995
5,Plastic,0.035771966,0.02297805,0.047722954,0.03132176,0.022223111,0.027645132,0.022230634,0.036539927,0.027255407,0.027384259,0.030806862,0.028676456,0.02715915,0.027557062,0.025862183,0.035694484,0.04037494,0.034448847,0.030487834,0.039990213,0.022116734,0.0364827,0.026115978,0.041710034,0.03334273,0.041069075,0.028117334,0.037820976,0.045559384,0.037089206,0.036918882,0.02149227
5,Plastic,0.036532246,0.023378842,0.048775557,0.03191099,0.022611605,0.028155414,0.02260448,0.037289836,0.027794452,0.027884256,0.031409327,0.029215027,0.027669566,0.028059179,0.026339952,0.036410462,0.041206956,0.035118863,0.031055493,0.040839735,0.022497851,0.037258446,0.026606191,0.04261188,0.034029603,0.04196562,0.02866761,0.03859566,0.046541825,0.03785659,0.03770306,0.021877494
5,Plastic,0.036150698,0.023174936,0.048244815,0.03161133,0.022417141,0.027900701,0.022419298,0.036908202,0.027517393,0.02763334,0.031103663,0.028942652,0.027415546,0.027806167,0.02609958,0.036047935,0.04077821,0.034772288,0.030770382,0.04041273,0.02230297,0.03686779,0.026363138,0.042159002,0.033686697,0.041507285,0.028389107,0.03820253,0.046045188,0.037469387,0.037308063,0.021685211
5,Plastic,0.038014997,0.024675032,0.05119425,0.033321697,0.023599515,0.029516004,0.023485754,0.03901829,0.028965322,0.029539194,0.03282914,0.03039411,0.029048039,0.029677428,0.027393445,0.038063314,0.043162543,0.036761902,0.03237707,0.04254835,0.023634534,0.03885804,0.027762042,0.044580758,0.035594016,0.04363963,0.029815217,0.040662643,0.04868193,0.03960208,0.039208423,0.022851653
5,Plastic,0.037716374,0.024469202,0.050743904,0.033061944,0.023428332,0.02928565,0.023332182,0.038688943,0.028730769,0.029283293,0.03256203,0.030168047,0.028815977,0.029424397,0.02719433,0.037751555,0.04278881,0.036452875,0.032135304,0.042209975,0.023444528,0.038542297,0.027558096,0.044212237,0.03530897,0.043277666,0.029590812,0.040301774,0.048268262,0.039274592,0.038899172,0.02268537
5,Plastic,0.037390944,0.02424887,0.0502576,0.03278023,0.023243994,0.029040335,0.023164343,0.038336147,0.028477563,0.029012462,0.03227815,0.029923074,0.028570304,0.029153772,0.026978988,0.0374182,0.04238219,0.03611761,0.031874333,0.041840784,0.023241848,0.038200725,0.027337587,0.0438066,0.03499925,0.042884074,0.029344391,0.039915007,0.047822215,0.03892172,0.0385633,0.022503452
5,Plastic,0.03652471,0.023306973,0.048723564,0.031882253,0.022570817,0.028091395,0.022558775,0.03727928,0.02781042,0.027775696,0.03139658,0.029202292,0.027600355,0.027957827,0.02631956,0.036392614,0.04120438,0.035110787,0.031019429,0.040822957,0.02245387,0.037249528,0.026551278,0.04255479,0.0339749,0.042021275,0.028658355,0.038526192,0.04652452,0.037826017,0.037712596,0.02182592
5,Plastic,0.037721068,0.023940302,0.050385907,0.032814816,0.023178833,0.028889349,0.023138858,0.03847003,0.028671721,0.028559217,0.032350946,0.030052112,0.02839694,0.02874672,0.027070569,0.03752552,0.042535808,0.036184,0.031910777,0.042160485,0.023058424,0.0384736,0.027313812,0.043973025,0.035050597,0.043451592,0.029527515,0.03975251,0.048078883,0.039037656,0.038950495,0.022427041
5,Plastic,0.037825927,0.023978801,0.050520204,0.03288612,0.02322554,0.02894971,0.023184882,0.038565896,0.028741509,0.028608099,0.032428116,0.030121867,0.028457312,0.028796006,0.027132176,0.03761773,0.042637378,0.03626265,0.031982344,0.04227515,0.023098279,0.038578562,0.027375123,0.044088077,0.035138324,0.043576945,0.029599475,0.03984188,0.04820839,0.039136313,0.03906004,0.022472002
5,Plastic,0.03797379,0.024123462,0.050767347,0.033028755,0.023333639,0.029100012,0.023291936,0.038723018,0.028837757,0.028799789,0.032556236,0.030236686,0.028611239,0.028983425,0.027240412,0.037771445,0.042813066,0.036412384,0.032120824,0.04244976,0.023215063,0.03873268,0.02751149,0.044309285,0.035313055,0.043706402,0.029714,0.040056705,0.04841216,0.039309654,0.03919869,0.022589192
5,Plastic,0.038326006,0.02430049,0.051251482,0.033298578,0.023507789,0.029327873,0.023457905,0.03907099,0.029090999,0.029017942,0.032834586,0.030484581,0.028838502,0.029203655,0.027458793,0.038101953,0.043201488,0.036723994,0.032378804,0.042842284,0.023386423,0.039092343,0.027730715,0.04472158,0.035624705,0.04413207,0.029968174,0.040408894,0.048867576,0.03966272,0.0395645,0.022760507
5,Plastic,0.038423814,0.02435187,0.051386807,0.03337246,0.023558402,0.029395085,0.023507718,0.03916449,0.029156148,0.029084373,0.032910045,0.030552499,0.028906336,0.02926964,0.027519837,0.03819225,0.043302473,0.036804587,0.03245189,0.042951405,0.023434062,0.039191373,0.027796106,0.044838957,0.035715014,0.044241525,0.030037595,0.04050767,0.048992205,0.03976071,0.039664116,0.022811415
5,Plastic,0.03572869,0.023084026,0.047748074,0.03133529,0.022270523,0.027728627,0.022275947,0.036526255,0.027205426,0.02754949,0.030807624,0.028666023,0.027250843,0.027706714,0.025865005,0.03569455,0.040340483,0.03443111,0.030514205,0.039954077,0.022179542,0.03644993,0.026169905,0.04172926,0.03338454,0.040927075,0.028093874,0.037901938,0.045534864,0.037098654,0.036853053,0.02154784
5,Plastic,0.03581822,0.023131495,0.047872,0.031407703,0.02231435,0.027784511,0.022317138,0.036617532,0.027274756,0.027604053,0.030879466,0.028730934,0.02730582,0.027763292,0.025921395,0.035779584,0.040448416,0.034519393,0.030579986,0.040054794,0.022225766,0.036541607,0.026223673,0.041836016,0.03346251,0.041041028,0.028161164,0.037994158,0.04565224,0.037189335,0.036946334,0.021591617
5,Plastic,0.036691274,0.023612542,0.049095538,0.032095484,0.022769436,0.028384311,0.022752943,0.03748838,0.027898377,0.02820492,0.031579632,0.029354468,0.027906168,0.028365757,0.026474873,0.03661088,0.041418187,0.03530331,0.031240245,0.041033022,0.022679022,0.03743551,0.026794735,0.042882226,0.03426062,0.042067252,0.0287968,0.038906213,0.04678868,0.038080093,0.03784541,0.022043744
5,Plastic,0.034766447,0.022369055,0.046281777,0.030502798,0.021672495,0.026915241,0.02170243,0.03552253,0.026535735,0.026620153,0.029987173,0.027946243,0.02642759,0.026793405,0.02521035,0.034721598,0.039235793,0.033519827,0.029703736,0.038856376,0.021556882,0.035449408,0.02542919,0.040472202,0.032394536,0.039912533,0.027375728,0.036718883,0.044237614,0.036042288,0.0358917,0.020939264
5,Plastic,0.033490874,0.021691939,0.044518042,0.029503083,0.02101903,0.026061501,0.021077052,0.034252226,0.025613628,0.025785571,0.028966036,0.027033772,0.025576383,0.025952568,0.024403619,0.033511195,0.037816003,0.032371588,0.028747423,0.037430517,0.020908246,0.03414528,0.024612544,0.038965445,0.031248707,0.03838755,0.026444966,0.0354149,0.042583533,0.034751188,0.034571104,0.020294731
5,Plastic,0.035192676,0.022595176,0.046871662,0.030834775,0.021891283,0.027202027,0.021912748,0.035944276,0.026839733,0.026901253,0.030326378,0.028249567,0.026714124,0.027075851,0.02547925,0.035124317,0.039704584,0.033897992,0.030023124,0.039332706,0.021772223,0.03588458,0.025704194,0.040977325,0.03277941,0.040416587,0.027685247,0.03715406,0.04478896,0.036473185,0.03633174,0.021155829
5,Plastic,0.038337912,0.024274625,0.051248662,0.03329717,0.023496233,0.029307755,0.023442868,0.03908291,0.029111156,0.028976176,0.03284224,0.030489895,0.028815623,0.029165382,0.027458834,0.038109414,0.04321939,0.036735248,0.032373164,0.04285124,0.023373814,0.039104544,0.027713506,0.044711545,0.035611913,0.044179093,0.029975183,0.040392175,0.04888071,0.03966465,0.039585877,0.022742933
5,Plastic,0.038554057,0.024382222,0.051544793,0.03346054,0.023603547,0.02944868,0.023546299,0.039293207,0.029262481,0.02911094,0.03301093,0.030640688,0.0289567,0.029300734,0.027592434,0.038310293,0.04345119,0.03692047,0.03253139,0.043091927,0.023477117,0.03932444,0.027849998,0.044964965,0.03580458,0.04443484,0.030129835,0.040606327,0.04915811,0.03988019,0.039809264,0.022849008
5,Plastic,0.038469076,0.024346026,0.051432632,0.033400476,0.023563428,0.029396182,0.023506677,0.03921444,0.029206213,0.02906445,0.03294758,0.030583365,0.02890393,0.02925421,0.027541393,0.03823438,0.043367304,0.03685478,0.032471403,0.042998247,0.023441572,0.03923909,0.027797522,0.04486832,0.035730634,0.04433602,0.030070847,0.040528942,0.04905205,0.03979838,0.039721426,0.022809537
5,Plastic,0.035082087,0.022673095,0.046806287,0.030803392,0.021904323,0.02723799,0.0219275,0.035863686,0.026745154,0.027025033,0.030269489,0.02819312,0.026757056,0.027187286,0.025441382,0.035057455,0.039608937,0.03383445,0.029999796,0.039224733,0.02180561,0.035781514,0.02571572,0.040928986,0.032762434,0.040196568,0.027618231,0.037172455,0.0446768,0.036414944,0.03619359,0.021182772
5,Plastic,0.036350027,0.023359291,0.048572745,0.03179878,0.022558913,0.028097562,0.02255506,0.037125167,0.027653567,0.027877372,0.031282634,0.029097827,0.027616158,0.028043967,0.026243282,0.036260262,0.041016832,0.03497252,0.030953603,0.040644333,0.022456018,0.0370781,0.026537199,0.04244124,0.03391305,0.04169631,0.028541751,0.038483426,0.046323173,0.03770288,0.0375013,0.021832466
5,Plastic,0.03696787,0.023677668,0.049424272,0.032276362,0.022869224,0.02850351,0.022852674,0.037735123,0.028096085,0.028270554,0.031771075,0.02953482,0.028021356,0.028440578,0.026629481,0.036840636,0.041698128,0.035521116,0.03141066,0.041334435,0.022761615,0.03770843,0.0269283,0.04317035,0.034465034,0.04243538,0.028989442,0.03910717,0.047121387,0.038323905,0.038140588,0.022139713
5,Plastic,0.037119377,0.023631245,0.049555294,0.032349907,0.022877943,0.028495455,0.022852482,0.037872545,0.028237194,0.028178543,0.031872485,0.029626325,0.028004244,0.028362677,0.026695322,0.03695771,0.04186765,0.035646744,0.031466775,0.04148907,0.02276049,0.037858292,0.026936442,0.043266032,0.034515448,0.042725407,0.029091552,0.0391445,0.047298543,0.03843155,0.038325865,0.022130996
5,Plastic,0.037999786,0.024089668,0.050774436,0.033031784,0.02332163,0.029077455,0.023275772,0.038746107,0.028869811,0.028745567,0.03257236,0.030249516,0.028585128,0.02893386,0.027245644,0.037788697,0.04284325,0.036431663,0.032119103,0.042472307,0.023199692,0.03875845,0.027493866,0.044305608,0.035303485,0.043780465,0.029729418,0.040039644,0.04844052,0.039320137,0.039237704,0.022569012
5,Plastic,0.03821198,0.024217768,0.05108051,0.033206396,0.023435427,0.0292279,0.023382997,0.038964763,0.029027095,0.02890336,0.032747213,0.030404136,0.028735397,0.029092574,0.02738236,0.037995696,0.04309267,0.036635492,0.03228293,0.04271198,0.023318755,0.03897765,0.027634319,0.044566393,0.03550081,0.044033334,0.02988706,0.04027423,0.048722394,0.039542057,0.039456062,0.022682827
5,Plastic,0.037855253,0.024076775,0.05061444,0.03295027,0.023277197,0.029025225,0.023233462,0.038620546,0.02876814,0.028735213,0.03247264,0.030159606,0.028535109,0.028920075,0.027170133,0.03767014,0.04271091,0.036334336,0.032037556,0.04231978,0.023170393,0.03861562,0.027434299,0.044174366,0.035207484,0.043579943,0.029634714,0.03995475,0.048269358,0.0391986,0.03907836,0.022532687
5,Plastic,0.038955066,0.024665913,0.052149538,0.033806745,0.023839425,0.029766103,0.023771627,0.03971154,0.029551525,0.029469697,0.033346906,0.030938357,0.029276442,0.029657863,0.027860181,0.0387095,0.04392723,0.037314024,0.032858755,0.04355061,0.023727892,0.039740298,0.0281429,0.045487456,0.036204655,0.044880547,0.030431593,0.041089162,0.049697593,0.04031405,0.04021233,0.023091538
5,Plastic,0.038642026,0.024490526,0.05170603,0.033554487,0.02367892,0.029555533,0.02362171,0.039390184,0.029316355,0.029256925,0.033090815,0.030712271,0.029066997,0.029442543,0.027661951,0.03840652,0.043559466,0.03701523,0.032623317,0.043198816,0.023560736,0.0394171,0.027945165,0.045111995,0.035922583,0.04449596,0.030200236,0.04075548,0.049283285,0.039991304,0.039887033,0.022933029
5,Plastic,0.03539619,0.022962388,0.047325846,0.031101773,0.022126904,0.02754848,0.022131221,0.036223542,0.026976436,0.027406458,0.030569317,0.028442606,0.027073037,0.027556743,0.025668686,0.03540801,0.040001217,0.034163494,0.030289637,0.039587088,0.022052966,0.03611955,0.025980227,0.041355472,0.033110473,0.04051917,0.027858522,0.0376201,0.04512725,0.036789205,0.036507048,0.021404112
5,Plastic,0.036414236,0.023512507,0.048744187,0.031900138,0.022651907,0.02823786,0.022635087,0.03723497,0.027704434,0.02809008,0.031381268,0.029168224,0.027762296,0.028243972,0.026311988,0.036372386,0.04113021,0.035075802,0.031054743,0.040726982,0.02257397,0.03716011,0.026640004,0.04257091,0.034034703,0.041721605,0.028599713,0.038671955,0.046448305,0.037822623,0.03755635,0.02192591
5,Plastic,0.03701639,0.023874065,0.049609885,0.032391388,0.022977635,0.028669994,0.02294198,0.03785349,0.028145606,0.028540993,0.031879295,0.02960657,0.028195085,0.028694736,0.026700545,0.03696146,0.041825466,0.03564224,0.031521667,0.041405145,0.022910196,0.037782248,0.02704229,0.043304797,0.034596235,0.042431507,0.02904396,0.03933424,0.04724675,0.03845191,0.038176104,0.022249129
5,Plastic1,0.04965993,0.030245159,0.06710259,0.04199666,0.029191084,0.036858667,0.028884,0.050248537,0.037083182,0.036473703,0.041751113,0.038398676,0.036390845,0.03668959,0.034467176,0.048727717,0.0556432,0.046686117,0.040721167,0.05551738,0.029001692,0.050677065,0.034952983,0.05827287,0.045876343,0.057535592,0.038106356,0.052036606,0.06357386,0.05111357,0.051242203,0.028429942
5,Plastic1,0.05017826,0.030454485,0.06779166,0.04236516,0.029417481,0.03715312,0.029095992,0.050748777,0.037455365,0.036726255,0.042146433,0.038747534,0.036682732,0.03694809,0.034769885,0.049198374,0.05620061,0.047122337,0.041072432,0.056087863,0.029216716,0.05120427,0.03524184,0.058852337,0.04630644,0.05819242,0.038469832,0.0525095,0.06423652,0.051615253,0.05178917,0.02864748
5,Plastic1,0.04925991,0.03002209,0.06653281,0.04169142,0.028982148,0.03657643,0.028680261,0.049862575,0.036819153,0.03618186,0.041442264,0.038123313,0.036104217,0.0364002,0.034219086,0.04835678,0.05522402,0.04635142,0.04042134,0.055067804,0.028799748,0.05027001,0.03468083,0.057778466,0.04549774,0.057094224,0.037823293,0.051614176,0.063058525,0.05070711,0.050838124,0.028216058
5,Plastic1,0.049900766,0.030552017,0.067562625,0.042242683,0.029412033,0.03718437,0.02910115,0.050512884,0.037205506,0.036918156,0.04197887,0.038589228,0.03673436,0.037110377,0.034657124,0.04900193,0.055897832,0.046904717,0.040982634,0.05580781,0.029234588,0.05093531,0.03523649,0.058673862,0.046221975,0.05765975,0.03828456,0.052463915,0.06391974,0.051427126,0.051450897,0.028669754
5,Plastic1,0.049764417,0.030652113,0.06749736,0.042230055,0.029420981,0.03721547,0.029086266,0.050472885,0.03715561,0.037054498,0.041957706,0.038540095,0.036770865,0.037233617,0.034615327,0.04896408,0.055869304,0.04690623,0.040955815,0.055674255,0.029300388,0.050827026,0.035215795,0.05858103,0.046173695,0.057479985,0.038214087,0.052515186,0.06382016,0.05137462,0.051303566,0.028676147
5,Plastic1,0.05171015,0.031519875,0.07012741,0.0436311,0.030319048,0.038398236,0.029959528,0.052307256,0.03847746,0.038143534,0.043406066,0.03984444,0.037956364,0.038337,0.03576853,0.05070445,0.05789452,0.048499696,0.042311672,0.057834655,0.03014026,0.052791104,0.03639285,0.060858145,0.04787355,0.059792735,0.039577615,0.054355223,0.066281706,0.053267255,0.05331142,0.029578341
5,Plastic1,0.06296642,0.038454123,0.08687916,0.05282799,0.03623774,0.046410482,0.0353004,0.06422722,0.046947476,0.04684336,0.052900914,0.04790405,0.046064485,0.046984386,0.042853348,0.061906606,0.07145872,0.059474766,0.050864913,0.07053475,0.03653462,0.06458361,0.043696906,0.074754514,0.058399152,0.073440954,0.047783874,0.06729619,0.08157103,0.06523161,0.06491787,0.035447765
5,Plastic1,0.06076414,0.037107624,0.08359941,0.051032204,0.03509763,0.044872586,0.034280702,0.0618894,0.045273162,0.045167483,0.0510454,0.046334732,0.044505313,0.045316495,0.04147901,0.059719197,0.06877185,0.05730636,0.04920942,0.06805459,0.03529292,0.062274788,0.04229189,0.072034836,0.056353357,0.07073936,0.046179555,0.064766906,0.07857576,0.06289592,0.062646136,0.03431645
5,Plastic1,0.055280264,0.034057323,0.07568056,0.046749517,0.032347035,0.041169282,0.031741273,0.056305576,0.04129701,0.04132697,0.046615086,0.042510524,0.040764045,0.04148158,0.03810938,0.054459002,0.062485218,0.05227035,0.04517532,0.06190012,0.032446496,0.05659912,0.038820248,0.06537609,0.051335987,0.064143,0.042246398,0.058838256,0.071302354,0.057236917,0.056994222,0.03157244
5,Plastic1,0.04700611,0.028838351,0.063365355,0.0399719,0.027857127,0.035077482,0.027606415,0.047647472,0.035245445,0.03468655,0.03967976,0.036562152,0.03459717,0.034901164,0.03283493,0.046252128,0.052762534,0.044386063,0.03877031,0.05254591,0.02768923,0.047966693,0.033242084,0.055067472,0.04344943,0.054445405,0.036213357,0.04929288,0.060134035,0.04842993,0.0485219,0.027087683
5,Plastic1,0.048139494,0.029410737,0.06494245,0.040826917,0.028412197,0.035814025,0.028135285,0.048757434,0.0360399,0.035405565,0.04056265,0.037344217,0.03533617,0.035623733,0.033526164,0.04730577,0.053995244,0.04536726,0.03959131,0.05381051,0.028233163,0.04912383,0.033951487,0.056413814,0.04446483,0.05579313,0.037020635,0.050436936,0.06160038,0.0495668,0.049691826,0.027640607
5,Plastic1,0.04940362,0.030032886,0.066692375,0.041770052,0.029023629,0.03662525,0.02871823,0.04998832,0.036921356,0.03618836,0.04154117,0.038211003,0.036150116,0.03641059,0.034291845,0.048474357,0.055357926,0.046448223,0.04049923,0.0552186,0.028827196,0.050412644,0.03473562,0.057907123,0.045590434,0.057298716,0.037916727,0.051696885,0.06323061,0.05082821,0.050998036,0.02824867
5,Plastic1,0.052098226,0.031468354,0.07050326,0.043834303,0.030370694,0.03842531,0.029999927,0.05264696,0.03880719,0.038002465,0.043652326,0.040076364,0.037961405,0.038229086,0.03594539,0.050995898,0.05832165,0.048815995,0.04247448,0.05823774,0.030167675,0.053170644,0.036458805,0.061167903,0.048049632,0.060466092,0.039842937,0.05450105,0.066737756,0.053560723,0.053764388,0.029604048
5,Plastic1,0.053646214,0.03223388,0.07265656,0.04498788,0.031115886,0.039417777,0.030708006,0.05415609,0.03988575,0.038967427,0.044848718,0.041133165,0.03895842,0.039199065,0.0368785,0.052425865,0.059995774,0.050142508,0.04358204,0.059963144,0.030895649,0.054750457,0.03741688,0.063005045,0.049431153,0.062310487,0.040938213,0.05605346,0.06873767,0.05510772,0.055362534,0.030347692
5,Plastic1,0.05324155,0.03199612,0.072067164,0.04466516,0.030905703,0.03913505,0.030509865,0.05374641,0.039596584,0.038667772,0.044524327,0.04084827,0.038673516,0.038898986,0.036625728,0.052039076,0.059531778,0.04976805,0.04327775,0.059506085,0.030678071,0.05433317,0.03715045,0.06250088,0.049051844,0.06183683,0.04064439,0.05560708,0.06820227,0.054687485,0.054949336,0.030133953
5,Plastic1,0.049300857,0.030455314,0.06687908,0.041902423,0.029210119,0.036939047,0.028878028,0.0500448,0.036847297,0.03680662,0.041620214,0.038232494,0.036494147,0.03698148,0.03434269,0.048556857,0.055399153,0.0465383,0.04063614,0.055160366,0.029108956,0.05036198,0.034936287,0.05804074,0.045770913,0.056934014,0.03789097,0.052089386,0.06324081,0.050929666,0.050826065,0.02846309
5,Plastic1,0.050001148,0.030769967,0.06782638,0.04240652,0.02953646,0.03736967,0.029196776,0.05070277,0.03731861,0.037204705,0.04214076,0.03870198,0.03692624,0.037383903,0.034758985,0.04918294,0.056121584,0.04710654,0.041126624,0.055938262,0.029412143,0.051068377,0.03536491,0.05886212,0.04638655,0.057758205,0.038381115,0.05275288,0.06412519,0.051611252,0.051547304,0.028791467
5,Plastic1,0.05038443,0.03096185,0.06835945,0.04269559,0.029721376,0.037614025,0.029373592,0.051076327,0.03758781,0.037443183,0.04243573,0.03896522,0.03717096,0.037625182,0.034991145,0.049535878,0.056541894,0.04744102,0.041401643,0.056366555,0.029594028,0.05145881,0.03560234,0.05932103,0.04672888,0.05821619,0.038655072,0.053138513,0.06461971,0.05199408,0.051942196,0.028977718
5,Plastic1,0.046404954,0.028600587,0.062574394,0.03955385,0.027590169,0.034728546,0.027349377,0.04708371,0.034834445,0.034388937,0.03923101,0.03616184,0.034248598,0.034599822,0.03248345,0.04571549,0.05215126,0.04391038,0.038360566,0.051885176,0.02744787,0.047360074,0.032894365,0.054394577,0.04294309,0.053713247,0.035797562,0.04875555,0.059377745,0.047854196,0.04789316,0.026828602
