materials,names,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_8,spectrum_9,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31,spectrum_32,spectrum_33,spectrum_34,spectrum_35,spectrum_36,spectrum_37,spectrum_38,spectrum_39,spectrum_40,spectrum_41,spectrum_42,spectrum_43,spectrum_44,spectrum_45,spectrum_46,spectrum_47,spectrum_48,spectrum_49,spectrum_50,spectrum_51,spectrum_52,spectrum_53,spectrum_54,spectrum_55,spectrum_56,spectrum_57,spectrum_58,spectrum_59,spectrum_60,spectrum_61,spectrum_62,spectrum_63,spectrum_64,spectrum_65,spectrum_66,spectrum_67,spectrum_68,spectrum_69,spectrum_70,spectrum_71,spectrum_72,spectrum_73,spectrum_74,spectrum_75,spectrum_76,spectrum_77,spectrum_78,spectrum_79,spectrum_80,spectrum_81,spectrum_82,spectrum_83,spectrum_84,spectrum_85,spectrum_86,spectrum_87,spectrum_88,spectrum_89,spectrum_90,spectrum_91,spectrum_92,spectrum_93,spectrum_94,spectrum_95,spectrum_96,spectrum_97,spectrum_98,spectrum_99,spectrum_100,spectrum_101,spectrum_102,spectrum_103,spectrum_104,spectrum_105,spectrum_106,spectrum_107,spectrum_108,spectrum_109,spectrum_110,spectrum_111,spectrum_112,spectrum_113,spectrum_114,spectrum_115,spectrum_116,spectrum_117,spectrum_118,spectrum_119,spectrum_120,spectrum_121,spectrum_122,spectrum_123,spectrum_124,spectrum_125,spectrum_126,spectrum_127
4,Glass1,0.08627223,0.12189945,0.06697835,0.10643292,0.07804575,0.08660417,0.10920299,0.0899381,0.083440006,0.08147546,0.08849558,0.07929357,0.10493573,0.093118116,0.06928938,0.08940009,0.10922706,0.08365889,0.064756334,0.1267531,0.07644747,0.07985522,0.07604368,0.078690305,0.12570588,0.07893432,0.0715067,0.08932735,0.11673371,0.07905997,0.09105671,0.10632694,0.06909087,0.08580347,0.07893882,0.10182675,0.13563535,0.07895089,0.09905198,0.10128713,0.105536535,0.115459666,0.14502887,0.08830357,0.13468888,0.07405944,0.09024793,0.07502079,0.14282517,0.09535452,0.09292557,0.089237764,0.087191865,0.10170723,0.12883116,0.115406364,0.124528915,0.07334517,0.11974063,0.07740388,0.11235263,0.12079327,0.11659164,0.10287994,0.0868175,0.08520186,0.09741932,0.09497976,0.080679104,0.14671758,0.10474488,0.100812756,0.113602325,0.07588606,0.15261959,0.14069878,0.08452242,0.103833325,0.11847982,0.07315674,0.08166266,0.14812528,0.108976856,0.09500506,0.14167047,0.12808168,0.15032327,0.1165353,0.096756876,0.10605173,0.07978505,0.11758023,0.09374976,0.091817394,0.13317636,0.07416615,0.0597398,0.0962584,0.11378446,0.07775957,0.0901211,0.11145495,0.13061795,0.110208325,0.06552589,0.061071932,0.12445744,0.124846734,0.067082815,0.07970625,0.101999335,0.07817489,0.09251004,0.092232965,0.080899745,0.0804514,0.08327758,0.108619414,0.081480384,0.11049312,0.06838334,0.10066679,0.08492313,0.100766055,0.0863603,0.08545537,0.11194038,0.09375037
4,Glass1,0.08285961,0.11754088,0.066959195,0.10489327,0.07776657,0.08534276,0.106418975,0.08840597,0.08111242,0.07893315,0.089244075,0.075450025,0.1004128,0.0890841,0.06690748,0.08667645,0.10581192,0.08224608,0.06462481,0.12420416,0.0751678,0.07695146,0.07553198,0.07804373,0.12226208,0.0782006,0.06984175,0.085259154,0.11539634,0.07499657,0.08750475,0.102389604,0.06735428,0.08420903,0.076928325,0.102932185,0.13318872,0.07752393,0.098143876,0.09911566,0.10223937,0.114213735,0.14012776,0.08667653,0.1320337,0.071794376,0.08616933,0.073459305,0.14368685,0.092490815,0.08966429,0.08346536,0.08793654,0.09871199,0.1272706,0.1150505,0.121103376,0.07206972,0.117634706,0.076617084,0.10696478,0.11770552,0.11491734,0.10088695,0.08518901,0.08462536,0.09134337,0.09189218,0.07816375,0.14490555,0.102244206,0.09797603,0.11311418,0.07268238,0.15106948,0.13702554,0.08187406,0.09915669,0.11660839,0.0723931,0.07882779,0.14340113,0.106715806,0.09182448,0.13750747,0.12472831,0.1474269,0.115875006,0.09637637,0.102878936,0.078184426,0.115803726,0.09215526,0.090982415,0.12641685,0.07323052,0.05913268,0.092800766,0.10953357,0.07717257,0.08592048,0.10719311,0.12692681,0.10765943,0.064170115,0.06039636,0.12140077,0.12223173,0.065681405,0.07682366,0.10157691,0.07654039,0.09107892,0.091995016,0.07781182,0.07736957,0.08158623,0.1093896,0.07940383,0.10704454,0.068571396,0.098958485,0.08195965,0.09850863,0.08454042,0.08248269,0.11063779,0.09133143
4,Glass1,0.08935499,0.125776,0.07242895,0.1122222,0.08376979,0.09168732,0.11395348,0.09518317,0.087496735,0.08519477,0.095735334,0.08167288,0.10778051,0.09593788,0.07252724,0.09336425,0.113344625,0.08858991,0.069884464,0.1323,0.0810851,0.08320766,0.08138561,0.084069885,0.13032857,0.084305495,0.07558327,0.09187651,0.12303623,0.081278004,0.09421064,0.10973752,0.07300314,0.090518676,0.08312729,0.109834895,0.14151488,0.083541095,0.10518043,0.10622033,0.10956603,0.1217471,0.14889568,0.09333782,0.14052328,0.07767981,0.092915356,0.07938208,0.15188643,0.09943426,0.09658028,0.090210386,0.09431636,0.10606776,0.13545687,0.12259836,0.12919173,0.077848196,0.12528308,0.082665004,0.11477592,0.12560648,0.12268674,0.10802918,0.091625415,0.09097929,0.098617435,0.098843195,0.08439314,0.15351632,0.10945421,0.105159886,0.1204756,0.07857862,0.15979931,0.14542143,0.088243224,0.106533,0.12431407,0.07827823,0.08513895,0.15213206,0.11428722,0.09876894,0.1462791,0.13298057,0.15621087,0.12349181,0.10331134,0.11029187,0.084423766,0.12332051,0.09900473,0.09772865,0.13505368,0.079116285,0.064180896,0.09966654,0.1172526,0.08326016,0.092607364,0.114906035,0.13509639,0.115123935,0.06962661,0.065579385,0.12944056,0.13015445,0.07121895,0.08305937,0.10859665,0.08259918,0.09778159,0.09874464,0.08411025,0.08348436,0.08780735,0.11672175,0.08578068,0.114632085,0.07406017,0.106011555,0.088433444,0.10559424,0.09094874,0.088901006,0.11800445,0.09804658
4,Glass1,0.09659507,0.1348709,0.0784517,0.12023452,0.09034665,0.09866398,0.12224107,0.10267243,0.09456726,0.09214511,0.10277653,0.08865802,0.115950905,0.103581086,0.07880809,0.10078474,0.121656455,0.09557524,0.075679585,0.14112797,0.08762013,0.09019207,0.0878097,0.09069297,0.1391547,0.091015466,0.081959456,0.09927057,0.13133033,0.088345364,0.10165205,0.11785164,0.079300344,0.0974605,0.090016015,0.11727425,0.15055892,0.09017437,0.11287142,0.11401845,0.117658734,0.12993675,0.15849364,0.100681566,0.14976673,0.08423122,0.10044944,0.08594146,0.16064611,0.10712083,0.10425625,0.097819984,0.10124878,0.114219256,0.14433627,0.13075125,0.1380584,0.08423694,0.13360834,0.08933212,0.12346909,0.13426255,0.13116187,0.1158615,0.09870699,0.09793167,0.10680492,0.10654119,0.091313794,0.16282614,0.11736733,0.113088846,0.1284481,0.08516736,0.16919456,0.15455988,0.09530592,0.11475267,0.13271245,0.084777296,0.09216801,0.16164595,0.122586764,0.106470175,0.15587798,0.14201632,0.16571337,0.13175714,0.11086979,0.1184596,0.09134274,0.13148202,0.10653922,0.10512483,0.14463985,0.08561756,0.06977619,0.107272565,0.12579289,0.08995301,0.100067355,0.12343855,0.14403108,0.123304926,0.075703666,0.071339265,0.13824128,0.13878901,0.07739137,0.09002098,0.11622603,0.08931033,0.10514071,0.10610248,0.09113189,0.090298,0.0946735,0.12462531,0.09285879,0.12297834,0.08008504,0.113743275,0.09562439,0.113384426,0.09801055,0.09602764,0.12601115,0.105451256
4,Glass1,0.08439033,0.119483896,0.06520441,0.104145974,0.076110974,0.08461993,0.10694978,0.0878448,0.08150444,0.07958895,0.086320095,0.0775143,0.10281089,0.091150515,0.067609124,0.087400615,0.10699378,0.08168008,0.06306177,0.12425718,0.07460908,0.07801998,0.07416011,0.076766744,0.12327397,0.07699057,0.06974466,0.087426096,0.114288785,0.07727538,0.08909577,0.1041877,0.06737053,0.08384301,0.07706555,0.0995065,0.13305259,0.0770764,0.096817955,0.09909452,0.10335468,0.11305528,0.14248283,0.08624875,0.13205849,0.072274916,0.0882905,0.07319072,0.14008152,0.093275696,0.09088267,0.08740562,0.08506797,0.09950186,0.12623224,0.11294155,0.12211272,0.07155552,0.117377505,0.07549285,0.11014213,0.1183998,0.11418676,0.10067885,0.08482871,0.08315437,0.095438674,0.0929074,0.078801215,0.14400618,0.10255613,0.09866169,0.11121881,0.07416367,0.14983113,0.13814399,0.08262009,0.101707675,0.11607802,0.07130432,0.079764895,0.1455678,0.10663659,0.0929283,0.13907503,0.12557007,0.14760974,0.1141058,0.094511524,0.103834584,0.07787071,0.115234055,0.09160246,0.08968593,0.13079618,0.072319835,0.05813684,0.09423667,0.11154789,0.075811625,0.088202275,0.10920953,0.12816721,0.10793806,0.06384375,0.05943622,0.122054525,0.12242316,0.06539292,0.07786285,0.09971711,0.07631644,0.090422004,0.09004954,0.079043224,0.078661196,0.081358925,0.10615727,0.07954215,0.108221486,0.066604614,0.09846845,0.08299268,0.098592125,0.08440206,0.083544254,0.109603316,0.09171415
4,Glass1,0.09073417,0.12749377,0.07154532,0.11211932,0.08296628,0.09155478,0.11474178,0.09518856,0.088093825,0.08595566,0.09411006,0.0833971,0.109755866,0.09768682,0.07329336,0.09419136,0.11451834,0.08853342,0.06910686,0.13277559,0.0810254,0.08425473,0.080779575,0.0835168,0.13138501,0.0838057,0.07583878,0.093670815,0.12267743,0.083168834,0.09563307,0.1113179,0.073339485,0.09060827,0.08355849,0.10792029,0.14184317,0.08355278,0.10466242,0.10656536,0.11070163,0.1213686,0.1509095,0.09340568,0.14096238,0.07832354,0.094682135,0.07951008,0.14994907,0.10035043,0.09775324,0.093200915,0.092716396,0.10701926,0.13521658,0.12159375,0.13028301,0.077814735,0.12551369,0.08224508,0.117301255,0.1264807,0.12262998,0.10826604,0.09174128,0.090305336,0.10174921,0.0999014,0.08514013,0.15337954,0.1100393,0.105992444,0.1195874,0.07986537,0.15942645,0.1465617,0.08906482,0.10861844,0.1243481,0.07785902,0.08609338,0.15402749,0.11464075,0.09988777,0.14777231,0.13396755,0.15678845,0.12274042,0.10239986,0.111325435,0.08454891,0.12330668,0.09901703,0.097233616,0.13843958,0.07883109,0.063750505,0.10097776,0.118982166,0.08267975,0.09447007,0.11667749,0.13634816,0.11568889,0.069695726,0.06520487,0.13032174,0.13069266,0.071336515,0.08408421,0.10770666,0.08276758,0.09770704,0.097816385,0.0852522,0.08470416,0.08799304,0.11498397,0.08623341,0.11580966,0.073042616,0.10606214,0.089464955,0.10600851,0.091207534,0.089920424,0.117691614,0.09864172
4,Glass1,0.093149215,0.13053063,0.07394135,0.11511535,0.08554934,0.0941683,0.11767586,0.09797685,0.09058646,0.08836734,0.097026594,0.08564387,0.11238145,0.10017715,0.07545927,0.09677731,0.117371455,0.09112154,0.07139646,0.13595952,0.0834542,0.086637914,0.083266445,0.08606944,0.1344339,0.086376466,0.07814398,0.09605444,0.12580866,0.08541704,0.09810053,0.11401008,0.07560589,0.09315697,0.08602979,0.11106033,0.1451337,0.08599562,0.10761678,0.10937864,0.11347973,0.124477535,0.15407658,0.09611218,0.1442987,0.08061213,0.09711412,0.08190469,0.15360992,0.10302586,0.10036151,0.09542525,0.095595695,0.109867394,0.13856171,0.12480923,0.13336137,0.08018272,0.12855805,0.084795885,0.12002258,0.12951893,0.12580258,0.11112307,0.09433968,0.09299663,0.10416615,0.10254419,0.08754558,0.15687853,0.112854496,0.10876957,0.12271966,0.08204002,0.16299072,0.14970708,0.09151059,0.111249834,0.12745626,0.08034334,0.088495634,0.15717667,0.11764426,0.1025172,0.1510485,0.1371219,0.16019437,0.12597446,0.10537077,0.11414841,0.08709171,0.12632608,0.101804644,0.10007693,0.14133441,0.081292816,0.06588809,0.10353261,0.12181243,0.085264824,0.09685589,0.119495235,0.13940957,0.11860806,0.071926095,0.06740226,0.13343172,0.13378805,0.073605,0.08645866,0.110702045,0.08521943,0.10045,0.1007224,0.087616764,0.08699045,0.090500034,0.11826002,0.088768914,0.11865874,0.07547151,0.10891696,0.09191335,0.10881002,0.09377341,0.09234447,0.12071486,0.101262726
4,Glass1,0.09731626,0.13578072,0.07797068,0.12016684,0.08989953,0.09858584,0.122643135,0.1026851,0.09486852,0.092532344,0.101895414,0.08957026,0.116970815,0.10450157,0.07920779,0.101220466,0.12226973,0.09552769,0.07525265,0.14136419,0.08757639,0.090743005,0.087470695,0.09038785,0.13968219,0.09073045,0.082082085,0.10022063,0.13111906,0.08934859,0.10237909,0.118661955,0.07947543,0.09749495,0.09024104,0.11624492,0.15071699,0.090161406,0.11258824,0.11418709,0.118253425,0.12972832,0.15952998,0.10070303,0.14998513,0.08456297,0.10138191,0.085996754,0.1596245,0.10760566,0.10486483,0.09939923,0.10038996,0.114736095,0.14419806,0.13019618,0.1386207,0.0842023,0.13370708,0.089099005,0.12479633,0.134713,0.13111973,0.115973145,0.098745674,0.09755484,0.10845987,0.107091434,0.09169971,0.16275285,0.117652155,0.113519214,0.12796701,0.08583839,0.16898271,0.15513657,0.09572252,0.115861535,0.1327181,0.084538765,0.092671104,0.16259716,0.122759946,0.1070576,0.15665576,0.14253648,0.16598114,0.13135493,0.11037382,0.11898936,0.09141005,0.13143946,0.10654226,0.1048503,0.14641537,0.08545353,0.06953289,0.107954174,0.12670423,0.08963051,0.10103968,0.12436412,0.14466833,0.123582885,0.075734906,0.07113408,0.1386922,0.13904649,0.07745363,0.09056307,0.11574272,0.089393646,0.10508814,0.105587125,0.091723576,0.09093467,0.09476554,0.12369113,0.093095645,0.12357163,0.07952572,0.11375949,0.09615373,0.113595046,0.09812738,0.0965525,0.12582156,0.10575274
4,Glass1,0.09513679,0.13305214,0.07578781,0.11746822,0.08755205,0.096223414,0.12000992,0.1001662,0.09260997,0.09034453,0.099248156,0.087537326,0.114603855,0.10225643,0.07723817,0.09888175,0.11970196,0.09317996,0.07316566,0.13850799,0.0853737,0.088585235,0.08521152,0.08806864,0.1369382,0.0883937,0.079988964,0.09806781,0.12829517,0.08731657,0.10015079,0.11624014,0.07741791,0.09518885,0.0880029,0.11341077,0.1477661,0.08794438,0.10991982,0.11164594,0.115752146,0.12692882,0.15670072,0.09825354,0.14698774,0.082484305,0.099181056,0.083820865,0.15635043,0.10519478,0.102507204,0.09739162,0.09777777,0.11217202,0.14119609,0.12729968,0.1358588,0.08205284,0.1309736,0.086784616,0.12234931,0.13198397,0.12827265,0.11339737,0.09639717,0.09510998,0.10628394,0.104706906,0.08951737,0.15962519,0.11511596,0.111015245,0.12514567,0.083864935,0.16579379,0.15231308,0.093507394,0.113489516,0.12992176,0.08228021,0.090490654,0.159785,0.12005315,0.10468353,0.15372555,0.13970387,0.16293372,0.12845215,0.10768219,0.11644808,0.08910535,0.12872154,0.1040227,0.10228058,0.14383009,0.08321879,0.06757698,0.105648845,0.124160364,0.08728265,0.09888287,0.12183385,0.1419223,0.1209541,0.07370337,0.06912789,0.1359092,0.13626795,0.07539361,0.08841077,0.11303517,0.08717029,0.10261039,0.10295831,0.08957854,0.08887075,0.09249758,0.120738596,0.09080049,0.121004686,0.0773174,0.11118366,0.093935676,0.11106591,0.09580891,0.09435411,0.12309762,0.10338425
4,Glass1,0.09151535,0.12849946,0.07222539,0.11301166,0.0837107,0.09233198,0.115638204,0.09601541,0.08887876,0.08672867,0.09492479,0.08415392,0.11065258,0.09851521,0.07398742,0.095011175,0.115433656,0.089317635,0.069759674,0.13376348,0.081752166,0.08501366,0.08150892,0.084267385,0.13237591,0.08456371,0.07654378,0.09447966,0.123632014,0.08392982,0.09644598,0.11220342,0.07403042,0.09138578,0.08431247,0.108772,0.14286582,0.08429681,0.10552851,0.10744401,0.11159451,0.12230443,0.15195963,0.09421861,0.14201142,0.07905275,0.09551587,0.08024265,0.1509532,0.101194575,0.09859679,0.094017915,0.09351315,0.107915565,0.1362244,0.122528985,0.1312615,0.078521244,0.12644193,0.0829883,0.11824938,0.12744612,0.12356252,0.109138824,0.092523694,0.09110166,0.1026249,0.100749075,0.085910775,0.15443169,0.11091416,0.10686462,0.12049799,0.08059208,0.1605023,0.14760412,0.08984378,0.109526694,0.12529439,0.07858137,0.08688187,0.15507166,0.11557196,0.10074191,0.14883116,0.13498776,0.15785904,0.12366269,0.10326638,0.11222586,0.08531275,0.12422608,0.09986605,0.098056085,0.13946807,0.07955242,0.064384885,0.101816274,0.11991694,0.0834345,0.09528768,0.11760904,0.13734342,0.11659733,0.07037004,0.065850034,0.13127796,0.1316542,0.07200982,0.08484896,0.108584926,0.08351058,0.098525815,0.09864536,0.086026266,0.085441984,0.088756815,0.11589362,0.087012395,0.11673709,0.073714495,0.106929496,0.09026114,0.10688224,0.09198263,0.09071397,0.11860019,0.09946567
4,Glass1,0.062271446,0.090766095,0.04941323,0.080840535,0.058275875,0.06478633,0.081987865,0.06662057,0.06066796,0.058948215,0.06777837,0.055945475,0.07671427,0.067296885,0.04921352,0.065260686,0.08136487,0.061747484,0.047743376,0.09736705,0.05619192,0.057197176,0.056575067,0.058516532,0.09562872,0.05845865,0.05163351,0.064240776,0.089902245,0.0554156,0.06609457,0.07863872,0.049541604,0.063762374,0.057245266,0.07981645,0.105348274,0.058135066,0.07507285,0.07590165,0.07850926,0.08914202,0.11112806,0.065219045,0.10371378,0.053145584,0.06473346,0.054549024,0.11557867,0.070187405,0.06753993,0.062400453,0.066897556,0.07506891,0.09995303,0.08976609,0.09453545,0.05360663,0.09226052,0.05719561,0.08192597,0.09169989,0.0893481,0.07756626,0.06440387,0.06385954,0.068538085,0.069574594,0.058291573,0.11586301,0.07872192,0.07474576,0.08844294,0.0540447,0.12134283,0.108891636,0.06152403,0.07554569,0.09105052,0.053577743,0.05874097,0.1143588,0.08195207,0.06954631,0.1084929,0.09746775,0.11784874,0.09058163,0.07349529,0.078833476,0.058296558,0.0907762,0.06994737,0.069050096,0.09857323,0.054407414,0.043079976,0.07071549,0.084521845,0.057535976,0.06466611,0.082319885,0.09993491,0.0831924,0.0469354,0.04400729,0.09499753,0.0959687,0.048252918,0.057106405,0.078310765,0.057166856,0.06929384,0.069903076,0.05784337,0.05799997,0.061555266,0.084863685,0.05912032,0.082336195,0.050921842,0.0759081,0.061315905,0.075411424,0.063888304,0.061926257,0.086177275,0.06957914
4,Glass1,0.07320758,0.105134204,0.058783416,0.093792394,0.06873103,0.07580405,0.09507441,0.07826294,0.07157462,0.069597706,0.07937639,0.06626321,0.08937537,0.078885965,0.05859406,0.076688364,0.094474345,0.07272281,0.056763224,0.111874364,0.06632169,0.067678176,0.06673418,0.068988435,0.11000627,0.06903425,0.061311122,0.07542213,0.103723995,0.06575049,0.0774958,0.0913456,0.05899063,0.07472089,0.067711405,0.09236299,0.120446794,0.06850493,0.08749429,0.088383146,0.09122709,0.102720164,0.12678334,0.07669094,0.119065545,0.06305513,0.0761388,0.06462704,0.13096504,0.08209678,0.0793368,0.0735273,0.07825409,0.08770338,0.11475362,0.10348628,0.10884224,0.0634471,0.10597616,0.06756919,0.0952877,0.105721265,0.10312317,0.09009862,0.07552476,0.07503013,0.08060033,0.08149086,0.06888037,0.13166432,0.091357514,0.08718432,0.10184436,0.06393929,0.13757704,0.12416723,0.07236896,0.08814458,0.10487286,0.06361129,0.06943823,0.13006268,0.09526864,0.08144256,0.124160506,0.11218746,0.13392554,0.10425796,0.085850015,0.091721006,0.06888885,0.10432337,0.08185359,0.080819905,0.113450475,0.064445056,0.051627234,0.082516335,0.09792705,0.06804247,0.07597148,0.09561722,0.11450308,0.09636037,0.056086246,0.05271388,0.10921006,0.11016239,0.057489946,0.06757574,0.090890765,0.067499295,0.08098234,0.081784196,0.06845604,0.068286344,0.072264224,0.09816412,0.069910824,0.09559967,0.060351353,0.08830254,0.07230978,0.08782113,0.07492816,0.07289837,0.09940876,0.0812375
4,Glass1,0.09569457,0.13373764,0.07768497,0.11922906,0.08951144,0.09778582,0.12121223,0.10173102,0.09367882,0.09127147,0.10187748,0.08778737,0.114934705,0.10263107,0.07801792,0.09985475,0.12061989,0.09469327,0.07494218,0.1400246,0.086796656,0.08931942,0.086994216,0.08985241,0.13805212,0.090164475,0.08115669,0.09834862,0.13028264,0.08746665,0.100725345,0.11684421,0.078508124,0.09658615,0.08915228,0.11632964,0.14942744,0.08933708,0.11190105,0.11303738,0.1166487,0.12890415,0.1573076,0.09975843,0.14860722,0.08340615,0.099506825,0.085113466,0.15954179,0.10616054,0.10329685,0.096878245,0.10036523,0.11320036,0.14322203,0.12972105,0.13695472,0.08343228,0.13256784,0.088489585,0.12239151,0.13318133,0.13010445,0.11487949,0.09781866,0.09704778,0.10579394,0.105579205,0.09044318,0.16166177,0.11637841,0.11209796,0.12744069,0.084342055,0.16801582,0.15341645,0.0944213,0.11372771,0.131658,0.083955966,0.091282696,0.16047099,0.12154547,0.10550621,0.15468681,0.14088489,0.16452883,0.13072067,0.10991016,0.117440976,0.090472095,0.1304586,0.105589785,0.10419361,0.14346209,0.084796846,0.06906257,0.10632323,0.12473134,0.089104556,0.09913747,0.12237964,0.14291799,0.12228172,0.074935235,0.07060715,0.13715011,0.13771147,0.07661506,0.0891483,0.11525881,0.08846555,0.10421564,0.10517262,0.0902519,0.08944917,0.093809985,0.12362304,0.09197008,0.12193684,0.079321235,0.11277108,0.09472294,0.11240566,0.09712573,0.095132515,0.12500377,0.10452231
4,Glass1,0.08503189,0.120258495,0.0660185,0.10509931,0.076977976,0.08545065,0.10783491,0.088698424,0.08222893,0.08026951,0.08735795,0.078065224,0.1034687,0.09177423,0.06820588,0.08811067,0.10776751,0.08248241,0.06382792,0.12522976,0.075365655,0.07866012,0.0749893,0.07758661,0.12412397,0.077826366,0.07045008,0.087998256,0.11528892,0.077824734,0.089766964,0.104907386,0.06805324,0.08462992,0.077791564,0.100657724,0.13404217,0.07783567,0.09777196,0.0999308,0.104120776,0.11405026,0.14331616,0.08708693,0.13304631,0.07293454,0.08887934,0.07391577,0.14140643,0.0940375,0.0915893,0.08783626,0.08607448,0.10030424,0.12731524,0.11405041,0.122980826,0.07230135,0.11832673,0.07632468,0.11076666,0.11927116,0.11520053,0.10154983,0.08565422,0.08403187,0.095924854,0.0936484,0.07947313,0.14510953,0.10339856,0.09945061,0.112261444,0.07471349,0.15098186,0.13901278,0.08330497,0.10232119,0.11703044,0.07210817,0.080409676,0.14644608,0.10755003,0.093653105,0.13996457,0.12645154,0.14866054,0.11519352,0.09548395,0.10463764,0.07863271,0.11618501,0.09247078,0.0906224,0.13143115,0.07311618,0.058807377,0.09491355,0.112256154,0.07666991,0.08877677,0.10995493,0.12903413,0.10880117,0.064515516,0.06013078,0.122977786,0.12336145,0.066081844,0.078497045,0.10070612,0.07705101,0.09129179,0.091057055,0.079668276,0.07929566,0.08212148,0.107355066,0.080296986,0.10902585,0.06745576,0.09935539,0.083670475,0.09941095,0.085200354,0.08418956,0.11057829,0.09246826
4,Glass1,0.06959418,0.10038703,0.055634655,0.08950269,0.06523077,0.07214022,0.090770856,0.074382246,0.06794895,0.06605181,0.075489126,0.06283989,0.08520106,0.07506103,0.05546368,0.072892815,0.09014124,0.06906401,0.053735647,0.10709321,0.06294864,0.06419868,0.06333369,0.06548329,0.10527091,0.06549427,0.058083043,0.07171883,0.0991372,0.0623291,0.07373254,0.08716934,0.055836678,0.07107829,0.06423098,0.088186555,0.115471475,0.06504921,0.08335935,0.08423837,0.08702599,0.09821795,0.12167219,0.072877854,0.11399562,0.059747387,0.072349675,0.06125932,0.12588422,0.07815237,0.07542763,0.06985506,0.07445145,0.08351229,0.109870985,0.09893811,0.10413259,0.060168546,0.10146187,0.0641013,0.090889506,0.10109708,0.09858382,0.08594802,0.07183823,0.07129045,0.07663137,0.07754506,0.06535338,0.12646303,0.087183766,0.083068624,0.09739924,0.060651526,0.13223383,0.11914224,0.0687689,0.083970636,0.10029992,0.06025873,0.06586881,0.12494545,0.09086053,0.077495694,0.11902115,0.107321255,0.12865631,0.09973937,0.08172765,0.0874714,0.06535291,0.09985436,0.07789121,0.076906554,0.10858941,0.061092824,0.048748452,0.07861478,0.09351014,0.06452822,0.072230816,0.09124141,0.1097072,0.0920125,0.053020865,0.04978439,0.10454685,0.105491884,0.054405525,0.064087145,0.08669665,0.06405466,0.07710373,0.07782935,0.06492928,0.06488552,0.06870157,0.09373862,0.06631688,0.09122793,0.057195596,0.0841875,0.06865788,0.0837017,0.071269386,0.06924914,0.095030315,0.07736849
4,Glass1,0.07374149,0.1057738,0.059135057,0.09432533,0.06912196,0.07625848,0.0956926,0.07874959,0.07204998,0.0700603,0.07976339,0.066768035,0.08997439,0.07945092,0.059012476,0.07719236,0.09505681,0.07316663,0.057102762,0.112481184,0.066749975,0.06817089,0.06711991,0.06938161,0.110620044,0.069437556,0.061733063,0.07594812,0.104233466,0.066276975,0.07804451,0.09195669,0.059407927,0.07517455,0.06818253,0.09279629,0.121058516,0.06893052,0.08797569,0.08889078,0.09179587,0.10323435,0.12752166,0.0771802,0.11967186,0.06348661,0.076658435,0.06504604,0.13150243,0.08263699,0.079875045,0.074110724,0.07864371,0.08826312,0.11534851,0.10399295,0.109478295,0.0638682,0.106557414,0.06798719,0.09593966,0.106320396,0.10372273,0.09062775,0.076008506,0.07543357,0.08124184,0.08203133,0.069338046,0.13229005,0.09190893,0.087736405,0.10232665,0.064396545,0.13818814,0.12478777,0.07285679,0.0887217,0.10542131,0.06402266,0.06989505,0.13080639,0.09582881,0.081970505,0.12486417,0.11279309,0.13459983,0.104811504,0.08629328,0.092306904,0.06933963,0.104873575,0.082340054,0.08129855,0.114227675,0.064860635,0.051948886,0.08305699,0.09854603,0.06845257,0.07650932,0.09625627,0.11513649,0.09692528,0.056468666,0.0530564,0.109866224,0.11076811,0.057900347,0.068047225,0.091343224,0.06793683,0.08147034,0.082248434,0.06893977,0.06878546,0.07271758,0.098635375,0.07038817,0.09619554,0.060722377,0.0888071,0.07280396,0.08833185,0.07541567,0.07337186,0.09992859,0.08173201
