materials,names,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_8,spectrum_9,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31,spectrum_32,spectrum_33,spectrum_34,spectrum_35,spectrum_36,spectrum_37,spectrum_38,spectrum_39,spectrum_40,spectrum_41,spectrum_42,spectrum_43,spectrum_44,spectrum_45,spectrum_46,spectrum_47,spectrum_48,spectrum_49,spectrum_50,spectrum_51,spectrum_52,spectrum_53,spectrum_54,spectrum_55,spectrum_56,spectrum_57,spectrum_58,spectrum_59,spectrum_60,spectrum_61,spectrum_62,spectrum_63
4,Glass,0.18604554,0.1003831,0.0994834,0.20321204,0.18709612,0.14685184,0.11763736,0.22389875,0.107506454,0.26872867,0.11998541,0.12618926,0.17967361,0.17852291,0.09050669,0.10313552,0.15268473,0.12463915,0.14420475,0.13724586,0.16576926,0.11672402,0.121147506,0.19667447,0.102339394,0.10487185,0.09537716,0.1906204,0.18495676,0.12314302,0.10229961,0.14229403,0.25871655,0.093553424,0.111708306,0.12485157,0.19305213,0.083498366,0.09548672,0.0917672,0.10060807,0.2394277,0.17838566,0.14826041,0.15186867,0.09099536,0.25422013,0.23615047,0.122140534,0.1335138,0.17235997,0.17751004,0.13169765,0.11773853,0.25142008,0.1720706,0.09457041,0.093853526,0.095715456,0.13903853,0.075831674,0.10287752,0.101513855,0.103705585
4,Glass,0.114894874,0.061218515,0.060538396,0.1569493,0.14231087,0.102113105,0.07459386,0.17991512,0.06474232,0.22945797,0.077377975,0.08248821,0.13245778,0.109206885,0.0526911,0.062874645,0.10644208,0.08019059,0.09898998,0.0926468,0.104011744,0.07256696,0.07547531,0.15229633,0.06175674,0.064109765,0.058818642,0.14322406,0.113711834,0.07881334,0.0632118,0.08688294,0.21771362,0.056128558,0.07029416,0.08072905,0.14588538,0.04899895,0.05847642,0.05471272,0.06292767,0.1976262,0.13037217,0.0897968,0.10452945,0.053990997,0.21086255,0.19429556,0.07388476,0.08959389,0.10087023,0.10927182,0.086912364,0.0737023,0.20973133,0.1252743,0.056747697,0.057948098,0.058906134,0.08551135,0.045321334,0.06133708,0.061189175,0.064320974
4,Glass,0.15475535,0.08593146,0.08437966,0.18678184,0.17113535,0.13077627,0.1022985,0.20855913,0.089720234,0.25603393,0.10383506,0.110125594,0.16285223,0.14774978,0.07558042,0.08800866,0.13608682,0.108252876,0.12781379,0.12118727,0.14058602,0.09801708,0.10214471,0.18123211,0.087670974,0.08964417,0.08015058,0.17386444,0.15327509,0.10758943,0.087145664,0.11918119,0.24483168,0.07843957,0.096000955,0.10854342,0.17751476,0.069119,0.07918942,0.07627533,0.08441735,0.22571956,0.1612106,0.1221667,0.13606806,0.07636728,0.24000555,0.22146642,0.102016106,0.117755204,0.14036474,0.1500458,0.116235614,0.10220959,0.2375715,0.15550868,0.07920107,0.07835172,0.07935094,0.11699997,0.061848804,0.08799098,0.085510015,0.0881993
4,Glass1,0.28434682,0.11272006,0.11694663,0.20059577,0.18090492,0.15390632,0.13028073,0.20853762,0.14206904,0.23462418,0.13628094,0.1359025,0.1811259,0.27367184,0.112201914,0.118765175,0.1594151,0.13779348,0.15296204,0.1463048,0.23180205,0.15678902,0.15968864,0.18497516,0.11621534,0.1239567,0.11818043,0.18671829,0.28647605,0.1331512,0.1219586,0.19971444,0.2329388,0.117676064,0.12527646,0.13887027,0.18677346,0.103583276,0.13048847,0.11986078,0.12843509,0.21383588,0.18085368,0.22224762,0.15084158,0.10923743,0.22569197,0.21273944,0.16589305,0.14210233,0.27395028,0.24865822,0.13695693,0.12623833,0.22426282,0.17385289,0.11584483,0.12025193,0.13019896,0.1898475,0.10248973,0.11549436,0.12325308,0.12178578
4,Glass1,0.2801964,0.11043068,0.11458833,0.1980376,0.17838179,0.15145162,0.12788932,0.20601119,0.13937351,0.23217295,0.13381533,0.13343038,0.17852202,0.26950982,0.10983554,0.1164149,0.15685265,0.13528468,0.15044855,0.14384449,0.2283434,0.1540669,0.15692812,0.18245836,0.11389043,0.121589,0.11583659,0.18409848,0.2822442,0.13072675,0.119612254,0.19638336,0.23044038,0.11533605,0.12285696,0.13638434,0.18426564,0.10128929,0.12802795,0.11746334,0.12598585,0.21138571,0.17822674,0.21850209,0.14833339,0.10692382,0.22312842,0.21021158,0.16291521,0.13968241,0.26944056,0.24486993,0.1345385,0.12379628,0.22175893,0.17129634,0.11345133,0.11788253,0.12771992,0.18666549,0.100279726,0.11314398,0.12077823,0.11940406
4,Glass1,0.2455977,0.10312626,0.10617966,0.1963277,0.17769423,0.14599319,0.119943,0.20828491,0.12557617,0.23975904,0.12573801,0.12710798,0.1752132,0.23613685,0.09979145,0.10803417,0.15158877,0.12762953,0.14464615,0.1375424,0.20287876,0.13881376,0.14185062,0.18324384,0.10546396,0.11189831,0.106886305,0.18233994,0.24683566,0.12334983,0.11056121,0.17440039,0.23596396,0.10508308,0.115502305,0.12852639,0.18236464,0.09295079,0.11533727,0.106225125,0.11581948,0.21615852,0.17447174,0.19227387,0.14417347,0.098447345,0.22877993,0.21509415,0.14568649,0.13351376,0.23346014,0.21691379,0.12877086,0.11683585,0.22727102,0.16765462,0.10430141,0.108153515,0.11550168,0.16671939,0.091172725,0.10477881,0.11091535,0.11106158
4,Glass1,0.28815696,0.10708988,0.11166873,0.19000244,0.16997997,0.14624903,0.12452235,0.1956985,0.13885032,0.21894634,0.13022049,0.12874973,0.17134574,0.2766465,0.10804697,0.113514274,0.15112326,0.13131714,0.14518754,0.13921022,0.23267275,0.15427953,0.15686728,0.1732002,0.111177444,0.119494855,0.113230035,0.17596625,0.29047883,0.12697233,0.117079236,0.1989422,0.21824725,0.113634236,0.11906849,0.13262382,0.17662787,0.09867587,0.12749405,0.11625889,0.12376083,0.1999662,0.17123082,0.22253953,0.14222983,0.10427691,0.21065651,0.1984483,0.16362256,0.13511997,0.27728972,0.2498788,0.12970796,0.11969745,0.20966387,0.16452456,0.11091003,0.11569665,0.12676653,0.1884605,0.09833606,0.1103297,0.11842933,0.11632714
4,Glass1,0.2875241,0.1084532,0.11296449,0.19248432,0.17251636,0.14807187,0.1259276,0.19866292,0.13971524,0.22252646,0.1316987,0.13045907,0.17364849,0.27620164,0.10909533,0.11480346,0.15309176,0.13288473,0.147044,0.14090717,0.23267609,0.15499887,0.15765783,0.17591898,0.11241499,0.12061441,0.114459984,0.1784769,0.2898049,0.12846324,0.11829443,0.19930336,0.22161943,0.114666425,0.12056637,0.13414097,0.1790009,0.09987719,0.1283052,0.11719509,0.12494126,0.20314105,0.17350282,0.22267216,0.14425436,0.10549561,0.21410133,0.2017173,0.164297,0.13678823,0.27677003,0.24980299,0.13143468,0.12126835,0.21300447,0.1667236,0.11213234,0.11684341,0.12767759,0.18894695,0.099379554,0.11159366,0.11963254,0.11766549
4,Glass1,0.28638765,0.107114986,0.11162919,0.19058074,0.17060179,0.14648247,0.124535896,0.19656333,0.13843894,0.22018659,0.13025175,0.12891288,0.17180611,0.2749829,0.1078589,0.11347352,0.15140668,0.13138394,0.14542301,0.13936897,0.23150285,0.15377377,0.1563908,0.17392962,0.11111579,0.119347915,0.11315704,0.17654113,0.28866187,0.12702307,0.11699786,0.19802043,0.21935265,0.11344445,0.119125396,0.13266785,0.17715903,0.098604254,0.12713213,0.115992084,0.12362102,0.20097522,0.17166586,0.22134747,0.14256334,0.104209274,0.21178319,0.19948602,0.16300318,0.13527592,0.27546015,0.24854983,0.12989937,0.119790554,0.21075046,0.16494015,0.11081565,0.11556482,0.12645592,0.18765964,0.09819849,0.11027415,0.11829267,0.11630517
4,Glass1,0.1696533,0.078650124,0.07965324,0.17612973,0.15961662,0.1216546,0.093432344,0.19464484,0.089865915,0.23591706,0.098212786,0.101897575,0.15250954,0.16233693,0.07175968,0.081539474,0.12678687,0.10043687,0.119406685,0.112272896,0.14468484,0.100213915,0.10307899,0.16761011,0.07946346,0.08367348,0.07943821,0.16189428,0.16948318,0.097430766,0.083049834,0.12285892,0.22815515,0.076326124,0.08961304,0.10115585,0.16266015,0.067549266,0.08236577,0.0759836,0.085805885,0.20764235,0.15085904,0.13252445,0.12172355,0.07252895,0.22061016,0.20600164,0.10330501,0.10877252,0.15542899,0.15345111,0.10474271,0.09152767,0.21955179,0.1448778,0.07669948,0.07950512,0.082911424,0.11889726,0.06499899,0.07871988,0.08179701,0.08415688
4,Glass1,0.15566376,0.07434951,0.07494726,0.17228216,0.15624344,0.11716991,0.08873086,0.192156,0.083522715,0.23563702,0.09320731,0.09732451,0.14823379,0.14880078,0.06690553,0.07686984,0.122192405,0.09553373,0.11473043,0.1076644,0.13411629,0.09324414,0.0960862,0.1647766,0.07495498,0.078708924,0.07446746,0.15807776,0.1552579,0.09283542,0.07813903,0.113601044,0.2269362,0.071242504,0.08496547,0.09620731,0.15907569,0.063062616,0.07643592,0.07063859,0.08031283,0.20633738,0.14641516,0.1217167,0.11772697,0.06796638,0.2193971,0.20449288,0.09576659,0.10426792,0.14138874,0.14196569,0.100450195,0.087094784,0.21840723,0.14061764,0.07179844,0.07430662,0.077016644,0.110316575,0.060290217,0.07423711,0.07665326,0.07933041
4,Glass1,0.14375398,0.070103,0.07041318,0.16759704,0.15193139,0.11241387,0.084109314,0.18834345,0.07779324,0.2333758,0.08827198,0.09261993,0.14333507,0.13723972,0.062396534,0.072376676,0.11724844,0.09064713,0.10980584,0.102888614,0.12501502,0.08703493,0.08983946,0.16081512,0.07060549,0.074023545,0.069746174,0.15343635,0.14315192,0.08822387,0.07346502,0.105533145,0.22395387,0.066549785,0.08034055,0.091298044,0.15471438,0.05876268,0.071100794,0.06576347,0.07516078,0.20338519,0.14142103,0.11234478,0.11328313,0.063592784,0.21643747,0.20129624,0.0890989,0.09959415,0.12944916,0.1320424,0.09597045,0.082630485,0.21549964,0.13580574,0.06715234,0.069437265,0.07166876,0.10277705,0.05590342,0.06992199,0.07181064,0.074667186
4,Glass1,0.4237813,0.07252049,0.07028787,0.1026388,0.09469565,0.093705125,0.08293734,0.10047426,0.13885716,0.11734921,0.08026022,0.076373436,0.088420644,0.39718848,0.08813426,0.07776266,0.08406485,0.08537931,0.081727035,0.095428266,0.3152194,0.1614193,0.15100525,0.09269207,0.09313949,0.09977329,0.06199284,0.09918925,0.4287118,0.102184266,0.07609163,0.23447213,0.117831215,0.07415211,0.0772477,0.090290666,0.10838524,0.073158205,0.102308005,0.087999485,0.07076415,0.12285347,0.089019164,0.31408083,0.09604569,0.07679814,0.09973308,0.10877796,0.18090622,0.09592458,0.41260454,0.39089572,0.08367918,0.0825968,0.116441265,0.09290668,0.074277945,0.0669334,0.08413911,0.22982563,0.058800038,0.09012041,0.08520704,0.073183775
4,Glass1,0.5244861,0.03298123,0.03152687,0.04095855,0.037315544,0.042801704,0.038426444,0.036926206,0.107374415,0.04393789,0.035918344,0.03154487,0.033055857,0.48402268,0.050891522,0.037152234,0.033228487,0.038885247,0.03291765,0.04581243,0.3554253,0.13810056,0.11792188,0.03469567,0.052266464,0.058899496,0.026039025,0.03976804,0.5319782,0.05549324,0.036073584,0.22920065,0.045300953,0.036678318,0.03498071,0.04358024,0.046841986,0.037889615,0.06756961,0.051438995,0.032294955,0.0526079,0.03353111,0.3670375,0.04306286,0.03935054,0.03297086,0.041678682,0.15994635,0.047372412,0.50793195,0.47780293,0.03650112,0.03762045,0.045293078,0.037543427,0.036048964,0.030701082,0.04670745,0.22655718,0.028098864,0.04847122,0.04433474,0.03336965
4,Glass1,0.5256636,0.033069614,0.031631887,0.0410096,0.037382305,0.042892788,0.038518924,0.036967013,0.10781002,0.04396777,0.036021005,0.031622536,0.033121206,0.4851942,0.051087826,0.037265833,0.0333025,0.038992364,0.032984886,0.045922305,0.35638112,0.13865252,0.11842175,0.034751352,0.052383862,0.059071485,0.02615057,0.039833784,0.53325015,0.055597756,0.036201093,0.22998178,0.045336626,0.036829963,0.035081066,0.04369822,0.046907872,0.03805138,0.067919634,0.05167974,0.03245145,0.05264268,0.033602063,0.36826882,0.043125074,0.039479084,0.033002954,0.041725397,0.16058926,0.04746942,0.5091827,0.47866908,0.03656726,0.0377184,0.045328926,0.03761277,0.036205344,0.03085664,0.04695996,0.22735342,0.028263003,0.048596058,0.044515915,0.033493146
4,Glass1,0.14545846,0.06416993,0.065141976,0.1550324,0.13880345,0.10363916,0.07767377,0.17244929,0.07434817,0.21257311,0.0819612,0.08488363,0.13202545,0.13839261,0.058132585,0.06687152,0.10787778,0.083630696,0.10127895,0.0947848,0.12405523,0.084288195,0.08670484,0.14622852,0.06497712,0.0690875,0.06533194,0.1405931,0.14501418,0.08104547,0.06857784,0.10367283,0.2050537,0.06266555,0.07384419,0.08448988,0.14205126,0.054255478,0.0684361,0.062339332,0.071116306,0.18510309,0.13036709,0.111514695,0.1028273,0.05874338,0.19688715,0.18295518,0.08621453,0.09164004,0.1305448,0.1307755,0.08763996,0.075262845,0.19635688,0.12498858,0.06245707,0.06549678,0.068783574,0.10026116,0.05269533,0.064088486,0.066920005,0.069250524
4,Glass1,0.13734615,0.061623342,0.062391426,0.15251265,0.13657208,0.10082574,0.07481066,0.17067215,0.07067952,0.21201204,0.07897044,0.08209964,0.12928985,0.13059035,0.05532538,0.064093746,0.105020665,0.08065533,0.09840152,0.09192802,0.11777116,0.08021243,0.082581,0.14426832,0.062280938,0.066137314,0.06248533,0.13807715,0.13680498,0.07821965,0.06569554,0.09827139,0.2040029,0.059718985,0.07107345,0.081486344,0.13961683,0.051734757,0.065046795,0.05927152,0.067976855,0.18396135,0.12751688,0.105344854,0.10023031,0.05612133,0.19575143,0.18173966,0.08181558,0.08885596,0.122575976,0.12397593,0.08495092,0.07254022,0.19531184,0.12226067,0.05963424,0.062533505,0.065432064,0.09521626,0.050097093,0.061383642,0.063913204,0.066413805
4,Glass1,0.10996039,0.05157546,0.05180109,0.14017737,0.12521958,0.08879957,0.06349035,0.1601173,0.057461597,0.20467198,0.06712705,0.070601605,0.11666456,0.10420058,0.044937905,0.053386215,0.09264448,0.06873463,0.086197175,0.08001165,0.09608367,0.065677345,0.06780257,0.13352805,0.051866286,0.054975897,0.051693596,0.12582925,0.109155126,0.06682443,0.054709252,0.079488166,0.19525227,0.04885181,0.060030498,0.06950238,0.12776189,0.042157665,0.052895967,0.048119534,0.056221504,0.17516467,0.11459612,0.0841612,0.08865638,0.046117403,0.18666983,0.17258641,0.06627545,0.07723878,0.095901676,0.10050728,0.07366332,0.06153948,0.18660998,0.109847486,0.048969425,0.051465675,0.053319726,0.0774867,0.04051072,0.050953202,0.05259929,0.055446524
4,Glass1,0.1646439,0.09264877,0.090646975,0.1934097,0.17735788,0.13781445,0.1098321,0.21443872,0.09612173,0.26091823,0.11062536,0.11719505,0.1698296,0.15728761,0.08175868,0.09482081,0.14334504,0.11557223,0.13498972,0.12843181,0.15012182,0.10431643,0.1087828,0.18730894,0.094947994,0.09665316,0.08535595,0.1807483,0.16295426,0.11547041,0.09340673,0.12754376,0.24990937,0.08424011,0.10268161,0.11579362,0.18497077,0.07419342,0.08401773,0.08170286,0.0894426,0.23140347,0.16839375,0.12997821,0.14421701,0.08233792,0.2456252,0.22655647,0.109196045,0.1250293,0.15029818,0.1610959,0.12405464,0.10993776,0.24284795,0.16261104,0.08492168,0.083107054,0.08398905,0.12511532,0.06546444,0.095557295,0.091813944,0.0942766
4,Glass1,0.11754782,0.06586603,0.06444641,0.1618226,0.14706706,0.10738696,0.08026098,0.18464059,0.067938,0.23459722,0.08177697,0.0874843,0.1377232,0.11157017,0.05645275,0.06752181,0.11176208,0.0853789,0.104073204,0.09801611,0.108856775,0.075461194,0.07889709,0.1573784,0.067027204,0.0688762,0.061307557,0.14859618,0.11597003,0.08484151,0.06711149,0.09076777,0.22221805,0.059423402,0.07469402,0.08581542,0.15263946,0.05143682,0.060245167,0.057446424,0.064932175,0.20302391,0.1358214,0.0918624,0.111541204,0.05743875,0.21659817,0.19845471,0.077486634,0.09492838,0.10323016,0.114887215,0.09317873,0.07977243,0.21475671,0.13073191,0.05989698,0.05987482,0.06044149,0.08964648,0.046162255,0.067023784,0.06501606,0.068004504
4,Glass1,0.08748412,0.04864983,0.047632545,0.13870099,0.12497288,0.08605627,0.060529284,0.16233565,0.049920797,0.21408008,0.062607594,0.067496955,0.11457579,0.082669325,0.04055069,0.049799614,0.08975505,0.06512231,0.08281223,0.077059805,0.08143345,0.05653844,0.05906463,0.13518533,0.04903215,0.050840173,0.04592522,0.12512527,0.08616,0.06435146,0.050039586,0.067020014,0.20112294,0.04354769,0.056331083,0.065662764,0.12862189,0.03744143,0.044962816,0.042028673,0.04912212,0.1814045,0.11229675,0.06787721,0.088553466,0.04188308,0.19396982,0.17730029,0.056950044,0.07437631,0.07449449,0.08483018,0.07205929,0.059637528,0.19324866,0.10786907,0.043992188,0.04495465,0.045309655,0.06643626,0.034217037,0.04855622,0.047733296,0.050890807
4,Glass1,0.14251786,0.06488099,0.06562167,0.15774441,0.14172061,0.10506123,0.07837538,0.17630439,0.07402781,0.21815425,0.082667254,0.08601573,0.13426642,0.13571161,0.058285717,0.06734661,0.10950986,0.084471606,0.1026675,0.095991306,0.12216815,0.08362799,0.08609135,0.14961323,0.06550532,0.06936651,0.06561775,0.14329487,0.1420473,0.08195421,0.06891729,0.102374025,0.210039,0.06269085,0.074636094,0.0852712,0.14467214,0.05467028,0.06804627,0.062217865,0.07122853,0.18978529,0.13244732,0.109850064,0.10469575,0.05917524,0.20187254,0.18768725,0.0854614,0.092836946,0.12787619,0.12883633,0.08890609,0.076216735,0.20134367,0.12705404,0.062767535,0.06561728,0.068494536,0.09920605,0.052783027,0.0646103,0.0671732,0.06973638
4,Glass1,0.10069831,0.05069398,0.050432447,0.1416748,0.12724328,0.08851726,0.062423375,0.1638153,0.05449959,0.21211006,0.065803476,0.06997457,0.1174106,0.09546292,0.04323602,0.052057642,0.09256235,0.06764924,0.08576925,0.07945806,0.08951214,0.061962042,0.06413893,0.13650085,0.050750945,0.053330008,0.049881812,0.12738173,0.099804424,0.066046305,0.053077124,0.07420292,0.20124556,0.046817258,0.058998197,0.06831925,0.1294734,0.04079402,0.049940128,0.0458059,0.0539339,0.18076842,0.11504875,0.07778209,0.08929186,0.044774093,0.19271801,0.17799835,0.06234493,0.07672302,0.08728255,0.093572736,0.073405184,0.060916796,0.19269927,0.11040175,0.047306072,0.04935354,0.050463937,0.07274655,0.038593307,0.04986426,0.050802253,0.05397994
4,Glass1,0.103023805,0.052477654,0.052147783,0.14473136,0.13026983,0.09096566,0.06444963,0.16719739,0.05618449,0.21596207,0.06781668,0.07217437,0.1202995,0.09774075,0.04478171,0.053842697,0.095120944,0.06979003,0.088175625,0.08178605,0.091755696,0.06368736,0.065957665,0.13971181,0.052549448,0.055092823,0.051454365,0.13046919,0.10211618,0.068193704,0.05478836,0.076226905,0.20491524,0.048352852,0.060947124,0.07043908,0.13256724,0.042245977,0.05138991,0.0472848,0.05553313,0.18437983,0.11792859,0.079813644,0.09198685,0.04635132,0.19656272,0.18159336,0.064189285,0.07899544,0.089554064,0.09602153,0.075723335,0.06304228,0.19642293,0.11320112,0.048916046,0.050871726,0.05192992,0.074774735,0.039830368,0.051697254,0.052526075,0.055749297
4,Glass1,0.09030156,0.046785273,0.046330336,0.13593061,0.12195542,0.0835041,0.058065474,0.15865701,0.049553484,0.20828992,0.061057102,0.06531206,0.111779734,0.08544543,0.039390903,0.04800269,0.08727105,0.062951,0.0806083,0.07459152,0.08152511,0.05652622,0.05866582,0.13146056,0.04684215,0.049124178,0.045603003,0.12185934,0.08927729,0.061609823,0.048826165,0.067241445,0.19664685,0.04273982,0.05462823,0.06358932,0.124300696,0.03701835,0.04531671,0.041625388,0.0492519,0.17638059,0.10941412,0.06973464,0.08457348,0.040891882,0.18829508,0.1732673,0.05664452,0.07196761,0.077306,0.0848902,0.06892135,0.056719486,0.1882525,0.104970865,0.043197688,0.044994444,0.04578819,0.06620207,0.034788743,0.04604915,0.04653517,0.0497034
4,Glass1,0.08698423,0.044884164,0.044445343,0.13291208,0.119041584,0.080927774,0.055859845,0.15554298,0.047522638,0.20510194,0.058852088,0.062983446,0.1088625,0.08224247,0.03764771,0.04603002,0.08462478,0.06062514,0.078085236,0.07212056,0.078485005,0.054345038,0.056378935,0.12845433,0.044885676,0.047142092,0.043825228,0.11881062,0.08598342,0.059309322,0.046908688,0.06460673,0.19351289,0.04095975,0.052525885,0.0612725,0.1212414,0.035439115,0.043531235,0.0398811,0.047394127,0.17324267,0.10645484,0.067033924,0.08183646,0.039168634,0.18492895,0.17014445,0.05432905,0.06956412,0.07418396,0.08162993,0.06648853,0.05445981,0.18506025,0.10212017,0.041395277,0.04323878,0.044004906,0.06360354,0.033368453,0.04404625,0.04458502,0.047741424
4,Glass1,0.092033476,0.04626185,0.045991033,0.1344223,0.120292574,0.08256321,0.057423554,0.15640575,0.049655497,0.20470527,0.06060243,0.06456891,0.110482685,0.087068394,0.03917126,0.047557175,0.08629546,0.06231433,0.07978672,0.07375806,0.08228864,0.05680245,0.058842693,0.12941965,0.046308134,0.048771333,0.045526564,0.12023903,0.09107987,0.0608399,0.048555788,0.067821465,0.19367878,0.04263496,0.054098487,0.062992685,0.12250352,0.036875904,0.045572337,0.041644003,0.049324866,0.17342775,0.10815041,0.07078697,0.08317228,0.04063416,0.18504485,0.17050017,0.056893535,0.07115638,0.07891838,0.08569943,0.06793542,0.055883914,0.18515728,0.103717856,0.043006822,0.04503097,0.04604241,0.06659136,0.034938045,0.04544036,0.04627434,0.049373847
4,Glass1,0.4950208,0.031150594,0.02945185,0.039540373,0.0360858,0.04095842,0.036551684,0.03590826,0.09873119,0.043201216,0.033864234,0.029902356,0.031885613,0.45343313,0.047169305,0.034899786,0.031921618,0.03686988,0.03145333,0.04378753,0.33367234,0.12679417,0.10885646,0.033690013,0.04920866,0.05538812,0.024129638,0.03834314,0.5026685,0.052721344,0.03389509,0.21217313,0.044351757,0.034001905,0.032852557,0.041234627,0.045608956,0.034942534,0.06177073,0.047262486,0.029834976,0.051363952,0.032300368,0.34038273,0.04145784,0.036502693,0.03229823,0.040614717,0.14734007,0.045145426,0.4757828,0.4525213,0.03491327,0.035833873,0.04432068,0.03617461,0.03345842,0.02826287,0.042635966,0.2105441,0.025438044,0.045741525,0.041279737,0.031183712
4,Glass1,0.24982525,0.14259352,0.13876046,0.24502307,0.22659685,0.18915784,0.16219555,0.26225856,0.14703962,0.30221528,0.16168326,0.16954719,0.22194993,0.24121472,0.12896214,0.14425395,0.1966598,0.16837746,0.18845904,0.1804563,0.22090359,0.1544197,0.15934469,0.23535646,0.14725111,0.14709353,0.1288223,0.23298775,0.24810164,0.1705065,0.14053477,0.19298145,0.2941888,0.12889868,0.15319593,0.16812907,0.23664403,0.11829776,0.12576175,0.12537773,0.13248596,0.27730042,0.22078408,0.20001818,0.20016488,0.13014472,0.2902568,0.27174526,0.16499701,0.17767006,0.24058257,0.24408787,0.1779519,0.16312487,0.2878247,0.2151564,0.13047464,0.12405613,0.12511215,0.18692453,0.10126498,0.14791444,0.13970527,0.14113066
4,Glass1,0.094440505,0.052308973,0.051274158,0.14416608,0.13018693,0.09082044,0.064708665,0.16772038,0.053901985,0.21910901,0.06682912,0.071878776,0.11991716,0.089367576,0.043938287,0.053566307,0.094698794,0.069514565,0.08756765,0.081671916,0.08750568,0.060794707,0.06348105,0.14043331,0.05278335,0.054663677,0.04939862,0.13058177,0.09309973,0.06868902,0.053751502,0.072296135,0.20634624,0.047004193,0.060332723,0.070043884,0.13403663,0.04055363,0.04847127,0.04543574,0.052767076,0.18659693,0.117685616,0.07342996,0.09351758,0.045252256,0.19941032,0.18254383,0.061483942,0.07888184,0.08109248,0.091422275,0.07657081,0.06386623,0.19850352,0.11308627,0.047488302,0.048381146,0.048821077,0.071565874,0.03703108,0.05235556,0.051481564,0.054650456
4,Glass1,0.1368509,0.064379364,0.06484862,0.15869704,0.14297299,0.104989596,0.07777093,0.17846008,0.072279505,0.22219218,0.08195689,0.08573279,0.13479146,0.13036148,0.057269845,0.06660104,0.10953947,0.08390775,0.102499396,0.09574662,0.11821219,0.08146938,0.08397651,0.15136254,0.06484179,0.0683965,0.0646099,0.1442919,0.13629805,0.08152879,0.06798245,0.09917541,0.21333724,0.061504576,0.07410115,0.08464905,0.14568476,0.053894147,0.06632696,0.06085952,0.06995301,0.19288749,0.13283485,0.105957344,0.10511248,0.058402773,0.20524314,0.1907504,0.083120726,0.09260959,0.12243757,0.12461099,0.08880875,0.075887665,0.20470051,0.12747143,0.061828665,0.06443695,0.0668435,0.09636906,0.051694747,0.06397653,0.06614837,0.06893784
4,Glass1,0.3398352,0.16171567,0.15974052,0.24973336,0.23223281,0.2037064,0.17975596,0.26067844,0.18666843,0.29255426,0.18069187,0.1853235,0.22826232,0.3294917,0.15684903,0.1653695,0.20781468,0.18732873,0.20112999,0.19753921,0.28614327,0.19722764,0.19936737,0.23748823,0.17093918,0.17262243,0.15007815,0.23997824,0.34000754,0.19150761,0.16182159,0.24981841,0.28836206,0.15306209,0.17325942,0.18809305,0.24209057,0.14508945,0.15924299,0.15467927,0.15672953,0.27571324,0.22807701,0.27466404,0.21243006,0.15505521,0.28040397,0.26961368,0.21250774,0.19538853,0.33639497,0.32146093,0.19192943,0.18088259,0.2828748,0.22405334,0.15516269,0.14812389,0.15509503,0.24093841,0.1270215,0.17080301,0.16580193,0.16246843
4,Glass1,0.3121554,0.16860612,0.16736169,0.2675703,0.2495398,0.21446745,0.1878855,0.28232795,0.18390304,0.3171038,0.18993725,0.19645688,0.24633552,0.30354267,0.15931335,0.17208257,0.22216706,0.19647522,0.21410811,0.20651151,0.26924843,0.19286971,0.19761504,0.25679964,0.17361355,0.17517504,0.15916015,0.25696346,0.31201825,0.19614181,0.16894808,0.239211,0.31124157,0.15914895,0.18148755,0.1961326,0.2574181,0.14881589,0.16075028,0.15785433,0.16526055,0.29422003,0.24604407,0.2553978,0.22325182,0.1591722,0.30744883,0.29112318,0.2064399,0.20315833,0.30746204,0.29602385,0.20210339,0.18939647,0.30485624,0.23943652,0.16149545,0.15614352,0.16003546,0.23091075,0.13282861,0.17472227,0.17128907,0.17056695
4,Glass1,0.161597,0.07025609,0.071546435,0.16208556,0.14537747,0.1106293,0.08441599,0.17859058,0.08232658,0.21717566,0.088976674,0.09168697,0.13929471,0.15403572,0.06450836,0.07332501,0.11508859,0.09069238,0.10839985,0.101765275,0.13677481,0.09292422,0.09546665,0.15249623,0.07129092,0.07580511,0.071828976,0.14765412,0.16136739,0.08782048,0.0751767,0.114868976,0.21033268,0.06924853,0.08044877,0.091573216,0.14888561,0.060151774,0.075746946,0.06911594,0.07814968,0.19039272,0.1377908,0.124220856,0.10962244,0.06485701,0.20234047,0.18843047,0.095541924,0.09845931,0.14668538,0.14462203,0.09430419,0.0818585,0.20162214,0.1321454,0.06893708,0.07215913,0.07607052,0.1108054,0.05856745,0.07042253,0.07376824,0.07583238
