materials,names,color,distance,mode,spectrum_0,spectrum_1,spectrum_2,spectrum_3,spectrum_4,spectrum_5,spectrum_6,spectrum_7,spectrum_8,spectrum_9,spectrum_10,spectrum_11,spectrum_12,spectrum_13,spectrum_14,spectrum_15,spectrum_16,spectrum_17,spectrum_18,spectrum_19,spectrum_20,spectrum_21,spectrum_22,spectrum_23,spectrum_24,spectrum_25,spectrum_26,spectrum_27,spectrum_28,spectrum_29,spectrum_30,spectrum_31
1,Ceramic,W,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38657415,0.0,0.0,0.25696978,0.0,0.0,0.0,0.0,0.4595126,0.0,0.0,0.0,0.0,0.0,0.0,0.34096438,0.0,0.0,0.0,0.0,0.0,0.20941004,0.0,0.1772021
1,Ceramic,W,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290896,0.0,0.0,0.24199156,0.0,0.0,0.0,0.0,0.38959873,0.0,0.0,0.0,0.0,0.0,0.0,0.228224,0.0,0.0,0.0,0.0,0.0,0.16670892,0.0,0.20358792
1,Ceramic,W,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30253333,0.0,0.0,0.23363322,0.0,0.0,0.0,0.0,0.35095897,0.0,0.0,0.0,0.0,0.0,0.0,0.17288719,0.0,0.0,0.0,0.0,0.0,0.14005812,0.0,0.21429035
1,Ceramic,W,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2039598,0.0,0.0036997572,0.19029239,0.0,0.0,0.0,0.0,0.2217758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0546692,0.0,0.0,0.06274226,0.0,0.23174742
1,Ceramic,W,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23345703,0.0,0.0,0.20784968,0.0,0.0,0.0,0.0,0.26155832,0.0,0.0,0.0,0.0,0.0,0.0,0.04650806,0.0,0.0,0.0079811625,0.0,0.0,0.08759127,0.0,0.23358229
1,Ceramic,W,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21399412,0.0,0.0,0.19617751,0.0,0.0,0.0,0.0,0.23289901,0.0,0.0,0.0,0.0,0.0,0.0,0.013298824,0.0,0.0,0.042556964,0.0,0.0,0.06888746,0.0,0.23248523
1,Ceramic,W,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10804948,0.0,0.058315232,0.11355065,0.0,0.0,0.0,0.0,0.07588078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09587483,0.0,0.0,0.0,0.0,0.16074818
1,Ceramic,W,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09989977,0.0,0.06250706,0.10726453,0.0,0.0,0.0,0.0,0.06337343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09589773,0.0,0.0,0.0,0.0,0.15345588
1,Ceramic,W,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12223539,0.0,0.053626694,0.12294454,0.0,0.0,0.0,0.0,0.092549086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094739884,0.0,0.0,0.0,0.0,0.16872704
1,Ceramic,W,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39604488,0.0,0.0,0.26168945,0.0,0.0,0.0,0.0,0.48283523,0.0,0.0,0.0,0.0,0.0,0.0,0.36529595,0.0,0.0,0.0,0.0,0.0,0.22979425,0.0,0.17592916
1,Ceramic,W,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39611873,0.0,0.0,0.26148042,0.0,0.0,0.0,0.0,0.48170692,0.0,0.0,0.0,0.0,0.0,0.0,0.36484963,0.0,0.0,0.0,0.0,0.0,0.22846702,0.0,0.17557508
1,Ceramic,W,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39336607,0.0,0.0,0.2589592,0.0,0.0,0.0,0.0,0.46874142,0.0,0.0,0.0,0.0,0.0,0.0,0.35478175,0.0,0.0,0.0,0.0,0.0,0.21551274,0.0,0.17431167
1,Ceramic,W,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23383245,0.0,0.0,0.20864603,0.0,0.0,0.0,0.0,0.26442224,0.0,0.0,0.0,0.0,0.0,0.0,0.048108354,0.0,0.0,0.004486218,0.0,0.0,0.09021726,0.0,0.23425457
1,Ceramic,W,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25782722,0.0,0.0,0.22001684,0.0,0.0,0.0,0.0,0.3000467,0.0,0.0,0.0,0.0,0.0,0.0,0.09230675,0.0,0.0,0.0,0.0,0.0,0.11323303,0.0,0.2308675
1,Ceramic,W,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745776,0.0,0.018030137,0.16808273,0.0,0.0,0.0,0.0,0.18236312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07543688,0.0,0.0,0.04218442,0.0,0.21395576
1,Ceramic,W,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10151902,0.0,0.06064461,0.10910524,0.0,0.0,0.0,0.0,0.06749405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095171764,0.0,0.0,0.0,0.0,0.15589117
1,Ceramic,W,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10717593,0.0,0.054189187,0.115506425,0.0,0.0,0.0,0.0,0.08180839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09267141,0.0,0.0,0.0,0.0,0.16434985
1,Ceramic,W,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09582256,0.0,0.06286828,0.105117336,0.0,0.0,0.0,0.0,0.05987376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09469288,0.0,0.0,0.0,0.0,0.1514707
1,Ceramic1,N,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4454419,0.0,0.0,0.2587167,0.0,0.0,0.0,0.0,0.30619594,0.0,0.0,0.0,0.0,0.0,0.0,0.36453098,0.0,0.0,0.0,0.0,0.0,0.050322816,0.0,0.08756694
1,Ceramic1,N,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44639605,0.0,0.0,0.25987336,0.0,0.0,0.0,0.0,0.28773946,0.0,0.0,0.0,0.0,0.0,0.0,0.3597569,0.0,0.0,0.0,0.0,0.0,0.036242858,0.0,0.081339784
1,Ceramic1,N,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4517184,0.0,0.0,0.2607309,0.0,0.0,0.0,0.0,0.30321962,0.0,0.0,0.0,0.0,0.0,0.0,0.37312502,0.0,0.0,0.0,0.0,0.0,0.04637771,0.0,0.08137341
1,Ceramic1,N,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37933686,0.0,0.0,0.24173127,0.0,0.0,0.0,0.0,0.24802554,0.0,0.0,0.0,0.0,0.0,0.0,0.24378435,0.0,0.0,0.0,0.0,0.0,0.024848497,0.0,0.12651764
1,Ceramic1,N,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34940606,0.0,0.017098524,0.23249328,0.0,0.0,0.0,0.0,0.22023773,0.0,0.0,0.0,0.0,0.0,0.0,0.19071619,0.0,0.0,0.035909396,0.0,0.0,0.011654219,0.0,0.14101836
1,Ceramic1,N,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28970128,0.0,0.05464432,0.20894513,0.0,0.0,0.0,0.0,0.16688262,0.0,0.0,0.0,0.0,0.0,0.0,0.0920627,0.0,0.0,0.1122943,0.0,0.0,0.0,0.0,0.16213076
1,Ceramic1,N,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105851635,0.048518613,0.10862723,0.08071358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13190323,0.0,0.0,0.0,0.0,0.10621715
1,Ceramic1,N,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110423595,0.044298217,0.10743003,0.083617225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13135856,0.0,0.0,0.0,0.0,0.10832998
1,Ceramic1,N,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12948626,0.021458598,0.10318245,0.09749451,0.0,0.0,0.0,0.0,0.015262917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13178739,0.0,0.0,0.0,0.0,0.11499937
1,Ceramic1,N,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41860837,0.0,0.0,0.25094855,0.0,0.0,0.0,0.0,0.3010714,0.0,0.0,0.0,0.0,0.0,0.0,0.3217612,0.0,0.0,0.0,0.0,0.0,0.05382496,0.0,0.10880574
1,Ceramic1,N,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44286448,0.0,0.0,0.25839624,0.0,0.0,0.0,0.0,0.29669198,0.0,0.0,0.0,0.0,0.0,0.0,0.35737932,0.0,0.0,0.0,0.0,0.0,0.043911792,0.0,0.086961284
1,Ceramic1,N,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42517245,0.0,0.0,0.25572056,0.0,0.0,0.0,0.0,0.24153179,0.0,0.0,0.0,0.0,0.0,0.0,0.31169188,0.0,0.0,0.0,0.0,0.0,0.0074503142,0.0,0.08576247
1,Ceramic1,N,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359205,0.0,0.0,0.2358096,0.0,0.0,0.0,0.0,0.24616367,0.0,0.0,0.0,0.0,0.0,0.0,0.21236606,0.0,0.0,0.0014238805,0.0,0.0,0.02896052,0.0,0.14303409
1,Ceramic1,N,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35189226,0.0,0.009440504,0.23361498,0.0,0.0,0.0,0.0,0.23134696,0.0,0.0,0.0,0.0,0.0,0.0,0.19709934,0.0,0.0,0.021671683,0.0,0.0,0.019613737,0.0,0.14368907
1,Ceramic1,N,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36431462,0.0,0.0015728399,0.23758547,0.0,0.0,0.0,0.0,0.24085867,0.0,0.0,0.0,0.0,0.0,0.0,0.21838908,0.0,0.0,0.0071083494,0.0,0.0,0.02359104,0.0,0.13714594
1,Ceramic1,N,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13871478,0.009428157,0.10040639,0.10508025,0.0,0.0,0.0,0.0,0.024378538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13132256,0.0,0.0,0.0,0.0,0.11931538
1,Ceramic1,N,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119223654,0.033631563,0.103723265,0.09117248,0.0,0.0,0.0,0.0,0.009533361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12920734,0.0,0.0,0.0,0.0,0.11441013
1,Ceramic1,N,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12772052,0.02492064,0.10616409,0.094008915,0.0,0.0,0.0,0.0,0.009277143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13485673,0.0,0.0,0.0,0.0,0.11012163
1,Ceramic1,N,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3795473,0.0,0.021609947,0.24348108,0.0,0.0,0.0,0.0,0.21231309,0.0,0.0,0.0,0.0,0.0,0.0,0.23204501,0.0,0.0,0.040469036,0.0,0.0,0.0,0.0,0.11585475
1,Ceramic1,N,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40780228,0.0,0.017263316,0.25185588,0.0,0.0,0.0,0.0,0.2135756,0.0,0.0,0.0,0.0,0.0,0.0,0.27568436,0.0,0.0,0.032451138,0.0,0.0,0.0,0.0,0.09227747
1,Ceramic1,N,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4004357,0.0,0.020636678,0.2498106,0.0,0.0,0.0,0.0,0.21032113,0.0,0.0,0.0,0.0,0.0,0.0,0.26331884,0.0,0.0,0.03831338,0.0,0.0,0.0,0.0,0.097565636
1,Ceramic1,N,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40113798,0.0,0.0,0.24851815,0.0,0.0,0.0,0.0,0.24212098,0.0,0.0,0.0,0.0,0.0,0.0,0.27513278,0.0,0.0,0.0,0.0,0.0,0.014464887,0.0,0.10630621
1,Ceramic1,N,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38910127,0.0,0.0066070855,0.24547806,0.0,0.0,0.0,0.0,0.23041269,0.0,0.0,0.0,0.0,0.0,0.0,0.2527696,0.0,0.0,0.0149714835,0.0,0.0,0.008990595,0.0,0.113070816
1,Ceramic1,N,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3753289,0.0,0.02018173,0.24210258,0.0,0.0,0.0,0.0,0.21483713,0.0,0.0,0.0,0.0,0.0,0.0,0.22644581,0.0,0.0,0.0381686,0.0,0.0,0.0010954272,0.0,0.12017116
1,Ceramic1,N,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13141993,0.02149607,0.10800415,0.09459859,0.0,0.0,0.0,0.0,0.00782004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13826188,0.0,0.0,0.0,0.0,0.1069691
1,Ceramic1,N,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1462162,0.0056843422,0.110897064,0.10066478,0.0,0.0,0.0,0.0,0.009723619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14644852,0.0,0.0,0.0,0.0,0.101745866
1,Ceramic1,N,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15977615,0.0,0.10951543,0.1095718,0.0,0.0,0.0,0.0,0.018448696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14904624,0.0,0.0,0.0,0.0,0.103627436
1,Ceramic1,N,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4359339,0.0,0.0,0.25874904,0.0,0.0,0.0,0.0,0.2454254,0.0,0.0,0.0,0.0,0.0,0.0,0.32946527,0.0,0.0,0.0,0.0,0.0,0.0074223448,0.0,0.077784605
1,Ceramic1,N,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42618066,0.0,0.0007383451,0.25645834,0.0,0.0,0.0,0.0,0.23228446,0.0,0.0,0.0,0.0,0.0,0.0,0.31011075,0.0,0.0,0.0041724816,0.0,0.0,0.00025079958,0.0,0.08219312
1,Ceramic1,N,0.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42155808,0.0,0.013162538,0.2558107,0.0,0.0,0.0,0.0,0.216782,0.0,0.0,0.0,0.0,0.0,0.0,0.2978053,0.0,0.0,0.025206134,0.0,0.0,0.0,0.0,0.08155985
1,Ceramic1,N,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39845026,0.0,0.0,0.24780741,0.0,0.0,0.0,0.0,0.24018139,0.0,0.0,0.0,0.0,0.0,0.0,0.27036703,0.0,0.0,0.00026173145,0.0,0.0,0.013747798,0.0,0.10801487
1,Ceramic1,N,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3994532,0.0,0.0070209205,0.24867015,0.0,0.0,0.0,0.0,0.22825521,0.0,0.0,0.0,0.0,0.0,0.0,0.26787317,0.0,0.0,0.015412103,0.0,0.0,0.0045439526,0.0,0.10366349
1,Ceramic1,N,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41534525,0.0,0.0,0.25248474,0.0,0.0,0.0,0.0,0.24792999,0.0,0.0,0.0,0.0,0.0,0.0,0.29882312,0.0,0.0,0.0,0.0,0.0,0.014928671,0.0,0.095970064
1,Ceramic1,N,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12765288,0.025748873,0.107747585,0.092655756,0.0,0.0,0.0,0.0,0.0065046325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13676134,0.0,0.0,0.0,0.0,0.107505284
1,Ceramic1,N,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15368105,0.0,0.11686117,0.09998593,0.0,0.0,0.0,0.0,0.002886802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15605754,0.0,0.0,0.0,0.0,0.09166221
1,Ceramic1,N,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15836534,0.0,0.10829169,0.10978026,0.0,0.0,0.0,0.0,0.019907951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14711276,0.0,0.0,0.0,0.0,0.105692826
1,Ceramic1,N,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43421453,0.0,0.0,0.25822598,0.0,0.0,0.0,0.0,0.24563348,0.0,0.0,0.0,0.0,0.0,0.0,0.32690597,0.0,0.0,0.0,0.0,0.0,0.008048417,0.0,0.07930295
1,Ceramic1,N,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42904907,0.0,0.015464582,0.2563537,0.0,0.0,0.0,0.0,0.21376383,0.0,0.0,0.0,0.0,0.0,0.0,0.3062932,0.0,0.0,0.029233914,0.0,0.0,0.0,0.0,0.07333339
1,Ceramic1,N,0.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43404812,0.0,0.0,0.25849015,0.0,0.0,0.0,0.0,0.23898947,0.0,0.0,0.0,0.0,0.0,0.0,0.32440764,0.0,0.0,0.0,0.0,0.0,0.0031192843,0.0,0.077493384
1,Ceramic1,N,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25284857,0.0,0.07242626,0.18728697,0.0,0.0,0.0,0.0,0.12854609,0.0,0.0,0.0,0.0,0.0,0.0,0.043821618,0.0,0.0,0.13474374,0.0,0.0,0.0,0.0,0.15864399
1,Ceramic1,N,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24300972,0.0,0.07775556,0.17963237,0.0,0.0,0.0,0.0,0.11380696,0.0,0.0,0.0,0.0,0.0,0.0,0.033805415,0.0,0.0,0.13757476,0.0,0.0,0.0,0.0,0.15146695
1,Ceramic1,N,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24503744,0.0,0.081083216,0.18004033,0.0,0.0,0.0,0.0,0.10822447,0.0,0.0,0.0,0.0,0.0,0.0,0.036235556,0.0,0.0,0.14180392,0.0,0.0,0.0,0.0,0.1470288
1,Ceramic1,N,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059181497,0.054181382,0.15071863,0.024404926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15143098,0.0,0.0,0.0,0.0,0.029311642
1,Ceramic1,N,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700337,0.055301264,0.1476465,0.031043947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1533463,0.0,0.0,0.0,0.0,0.036091745
1,Ceramic1,N,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07894887,0.055296123,0.14227945,0.039226245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15221879,0.0,0.0,0.0,0.0,0.04637566
1,Ceramic1,W,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44010657,0.0,0.0,0.25549722,0.0,0.0,0.0,0.0,0.34063476,0.0,0.0,0.0,0.0,0.0,0.0,0.36800212,0.0,0.0,0.0,0.0,0.0,0.0775675,0.0,0.10219966
1,Ceramic1,W,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26768446,0.0,0.067911215,0.1978989,0.0,0.0,0.0,0.0,0.14391366,0.0,0.0,0.0,0.0,0.0,0.0,0.059216127,0.0,0.0,0.13430342,0.0,0.0,0.0,0.0,0.16475883
1,Ceramic1,W,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24884292,0.0,0.08178809,0.18227002,0.0,0.0,0.0,0.0,0.10853793,0.0,0.0,0.0,0.0,0.0,0.0,0.040338382,0.0,0.0,0.14371675,0.0,0.0,0.0,0.0,0.1461066
1,Ceramic1,W,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40921873,0.0,0.0,0.24989843,0.0,0.0,0.0,0.0,0.26396564,0.0,0.0,0.0,0.0,0.0,0.0,0.29486895,0.0,0.0,0.0,0.0,0.0,0.028610693,0.0,0.105870485
1,Ceramic1,W,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4112153,0.0,0.0,0.2505373,0.0,0.0,0.0,0.0,0.26305866,0.0,0.0,0.0,0.0,0.0,0.0,0.29761624,0.0,0.0,0.0,0.0,0.0,0.02738552,0.0,0.10391197
1,Ceramic1,W,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42199826,0.0,0.0,0.25443485,0.0,0.0,0.0,0.0,0.24869037,0.0,0.0,0.0,0.0,0.0,0.0,0.30925506,0.0,0.0,0.0,0.0,0.0,0.013678385,0.0,0.090554476
1,Ceramic1,W,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14644471,0.0015246235,0.10267166,0.10762354,0.0,0.0,0.0,0.0,0.024067983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13651648,0.0,0.0,0.0,0.0,0.11533997
1,Ceramic1,W,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845985,0.0,0.09517511,0.1356812,0.0,0.0,0.0,0.0,0.05486484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13943611,0.0,0.0,0.0,0.0,0.12660176
1,Ceramic1,W,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18147534,0.0,0.09932974,0.13044505,0.0,0.0,0.0,0.0,0.046214655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14350386,0.0,0.0,0.0,0.0,0.11982481
1,Ceramic1,W,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3788789,0.0,0.0,0.24145354,0.0,0.0,0.0,0.0,0.25101152,0.0,0.0,0.0,0.0,0.0,0.0,0.24409251,0.0,0.0,0.0,0.0,0.0,0.027209481,0.0,0.12778242
1,Ceramic1,W,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39044404,0.0,0.0,0.2452931,0.0,0.0,0.0,0.0,0.24281427,0.0,0.0,0.0,0.0,0.0,0.0,0.25901163,0.0,0.0,0.0,0.0,0.0,0.017908832,0.0,0.115573615
1,Ceramic1,W,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39447078,0.0,0.0025507137,0.24687032,0.0,0.0,0.0,0.0,0.23487109,0.0,0.0,0.0,0.0,0.0,0.0,0.2624874,0.0,0.0,0.008008681,0.0,0.0,0.010860184,0.0,0.10982874
1,Ceramic1,W,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43674058,0.0,0.0,0.25616995,0.0,0.0,0.0,0.0,0.30512205,0.0,0.0,0.0,0.0,0.0,0.0,0.35086048,0.0,0.0,0.0,0.0,0.0,0.051898584,0.0,0.09462665
1,Ceramic1,W,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4416483,0.0,0.0,0.2579667,0.0,0.0,0.0,0.0,0.29809976,0.0,0.0,0.0,0.0,0.0,0.0,0.3559947,0.0,0.0,0.0,0.0,0.0,0.04529848,0.0,0.08840539
1,Ceramic1,W,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44109905,0.0,0.0,0.2587968,0.0,0.0,0.0,0.0,0.2770554,0.0,0.0,0.0,0.0,0.0,0.0,0.34804738,0.0,0.0,0.0,0.0,0.0,0.029692082,0.0,0.08269267
1,Ceramic1,W,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15370417,0.0,0.10347046,0.11111488,0.0,0.0,0.0,0.0,0.026076026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13977835,0.0,0.0,0.0,0.0,0.11380338
1,Ceramic1,W,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1582739,0.0,0.09934893,0.117151365,0.0,0.0,0.0,0.0,0.035344556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13620724,0.0,0.0,0.0,0.0,0.120482616
1,Ceramic1,W,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16202316,0.0,0.10023123,0.1185646,0.0,0.0,0.0,0.0,0.03556855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13846323,0.0,0.0,0.0,0.0,0.11891227
1,Ceramic1,W,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33262146,0.0,0.043402847,0.22550857,0.0,0.0,0.0,0.0,0.18227181,0.0,0.0,0.0,0.0,0.0,0.0,0.15710275,0.0,0.0,0.08595601,0.0,0.0,0.0,0.0,0.13778037
1,Ceramic1,W,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34640822,0.0,0.049581174,0.23060238,0.0,0.0,0.0,0.0,0.17293978,0.0,0.0,0.0,0.0,0.0,0.0,0.17434041,0.0,0.0,0.095255755,0.0,0.0,0.0,0.0,0.12425671
1,Ceramic1,W,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38997495,0.0,0.025313154,0.24689928,0.0,0.0,0.0,0.0,0.20584828,0.0,0.0,0.0,0.0,0.0,0.0,0.24580969,0.0,0.0,0.04644625,0.0,0.0,0.0,0.0,0.10511867
1,Ceramic1,W,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37110007,0.0,0.0084918365,0.2400879,0.0,0.0,0.0,0.0,0.2307634,0.0,0.0,0.0,0.0,0.0,0.0,0.22535713,0.0,0.0,0.018590305,0.0,0.0,0.014176523,0.0,0.12843102
1,Ceramic1,W,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3820957,0.0,0.0031281337,0.2431205,0.0,0.0,0.0,0.0,0.23605007,0.0,0.0,0.0,0.0,0.0,0.0,0.24395923,0.0,0.0,0.009287119,0.0,0.0,0.015127564,0.0,0.120663576
1,Ceramic1,W,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3580101,0.0,0.016824827,0.23576786,0.0,0.0,0.0,0.0,0.22043562,0.0,0.0,0.0,0.0,0.0,0.0,0.20301546,0.0,0.0,0.034221318,0.0,0.0,0.009703655,0.0,0.13498378
